from,to
SI-0013,RORY
SI-0013,PT-0137
SI-0013,SG-0004
SI-0013,SPCC
SI-0013,ELLX
SI-0013,SMCI
SI-0013,FMEE
SI-0013,HLLQ
SI-0013,WAOM
SI-0013,UT1C
SI-0013,EPIW
SI-0013,HESW
SI-0013,PL-0022
SI-0013,UG-0008
SI-0013,OYSN
SI-0013,FSPL
VGSY,DBBD
VGSY,Z19M
VGSY,TZ-0122
VGSY,NVSD
VGSY,HSSK
VGSY,FTTJ
VGSY,IN-0107
VGSY,KG-0043
VGSY,PT-0100
VGSY,TH-0042
VGSY,DBBS
VGSY,FTTI
VGSY,LA-0003
VGSY,GLCP
VGSY,FVKZ
VGSY,KG-0030
VGSY,LR-0001
VGSY,PL-0199
VGSY,LQLV
VGSY,MV-0011
VGSY,IN-0054
VGSY,GLMR
VGSY,VDPP
DNYO,RJTH
DNYO,GMSL
DNYO,TJ-0003
DNYO,KE-0050
DNYO,SS-0006
DNYO,GVBA
DNYO,NVSL
DNYO,NO-0017
DNYO,NFKD
DNYO,HSKI
DNYO,OYHD
DNYO,WSSL
DNYO,KG-0043
DNYO,RU-0593
DNYO,WATC
DNYO,JP-0113
DNYO,OIFS
DNYO,GLCP
DNYO,PT-0112
DNYO,JP-0690
DNYO,LV-0013
DNYO,SI-0025
DNYO,FDNH
DNYO,LSPK
DNYO,MV-0002
DNYO,Z19M
DNYO,UBBA
DNYO,LSZO
DNYO,IN-0107
DNYO,BD-0024
DNYO,WPOC
DNYO,LV-0054
DNYO,HRYO
DNYO,AZ-0004
DNYO,NFTE
DNYO,VTUL
DNYO,NFNR
DNYO,HHTS
DNYO,NLWF
DNYO,WSAC
DNYO,SS-0028
KG-0030,HUEN
KG-0030,UB18
KG-0030,SR-0007
KG-0030,PE-0027
KG-0030,TD-0010
KG-0030,ER-0004
KG-0030,SS-0006
KG-0030,BA-0007
KG-0030,PT-0136
KG-0030,VTUL
KG-0030,IT-0040
KG-0030,DBBN
KG-0030,WAHI
KG-0030,ELNT
KG-0030,HHMS
KG-0030,FDBT
KG-0030,NVVI
KG-0030,VRAH
KG-0030,SPPO
KG-0030,SD-0015
KG-0030,VGSY
KG-0030,OIBK
KG-0030,LV-1288
KG-0030,UG-0008
KG-0030,HSKI
KG-0030,LY-0003
KG-0030,DRRU
KG-0030,HEEM
KG-0030,HHAG
KG-0030,GQNC
KG-0030,UG-0009
KG-0030,TZ-0084
KG-0030,HUKJ
GGBF,LQVI
GGBF,DNAK
GGBF,FTTN
GGBF,FVIN
GGBF,YPXM
GGBF,TJ-0008
GGBF,KG-0010
GGBF,OIBK
GGBF,TJ-0005
GGBF,FMZJ
GGBF,KE-6054
GGBF,HLGL
GGBF,HEEM
GGBF,UG-0016
GGBF,TD-0002
GGBF,HL66
GGBF,TPT
GGBF,SPSJ
GGBF,LIPV
GGBF,Z19M
GGBF,AGOB
GGBF,ID-0144
GGBF,SD-0004
GGBF,UIOO
GGBF,NFKD
GGBF,NG-0007
JP-1012,VDRK
JP-1012,HKMS
JP-1012,MV-0010
JP-1012,HLLB
JP-1012,GVAC
JP-1012,HHMS
JP-1012,KG-0012
JP-1012,LSZO
JP-1012,EPGI
JP-1012,GQPA
JP-1012,LJPZ
JP-1012,FTTN
JP-1012,SD-0015
JP-1012,TZ-0106
JP-1012,VI20
JP-1012,FVCV
JP-1012,HESW
JP-1012,VRAH
JP-1012,FJ-0004
JP-1012,LY-DNF
JP-1012,UG-0008
JP-1012,OKAJ
JP-1012,IN-0073
JP-1012,WPDB
JP-1012,HHAG
JP-1012,AGGF
JP-1012,SMCT
JP-1012,NFMO
JP-1012,VGSG
JP-1012,HSGN
JP-1012,ZW-0032
JP-1012,SPOA
JP-1012,VLSV
JP-1012,UABA
VDPP,YSNF
VDPP,TZ-0122
VDPP,DBBK
VDPP,GQPA
VDPP,AGRC
VDPP,GVSF
VDPP,NE-0002
VDPP,WPMN
VDPP,SPSA
VDPP,SMPA
VDPP,EPIW
VDPP,OKDI
VDPP,OYMB
VDPP,SS-0043
VDPP,IR-0038
VDPP,WSAG
VDPP,NFTL
VDPP,NVVB
VDPP,GQNO
VDPP,HLLB
VDPP,OMY
VDPP,LSZO
VDPP,SD-0015
VDPP,AGGL
VDPP,DRZR
VDPP,SMOL
VDPP,GQNM
VDPP,VLXK
VDPP,MA-0003
VDPP,VGSY
HHAG,WPFL
HHAG,IR-0038
HHAG,GVNP
HHAG,FVIN
HHAG,PL-0022
HHAG,NVSL
HHAG,LJPT
HHAG,TZ-0115
HHAG,SPTI
HHAG,FDTS
HHAG,HE16
HHAG,SPSJ
HHAG,ID-0246
HHAG,HL64
HHAG,VRMH
HHAG,SI-0001
HHAG,SD-0001
HHAG,GG64
HHAG,ZW-0054
HHAG,GMFM
HHAG,JP-0690
HHAG,NFBG
HHAG,JP-1012
HHAG,SMCI
HHAG,WSSL
HHAG,KG-0030
HHAG,TZ-0054
HHAG,UAFW
HHAG,LV-1288
HHAG,LSTA
HHAG,WDA
HHAG,LIPV
HHAG,GGBU
HHAG,HL66
LQGL,MA-GLN
LQGL,KH-0001
LQGL,AGGF
LQGL,GQNC
LQGL,WRLH
LQGL,FSDA
LQGL,AGGE
LQGL,VLSV
LQGL,HHMS
LQGL,ZZ-0002
LQGL,LQMO
LQGL,ENKJ
LQGL,PT-0067
LQGL,OIKQ
LQGL,WAOM
LQGL,DNAK
LQGL,BA-0003
LQGL,TL-0001
LQGL,KE-6123
LQGL,LQBK
LQGL,PL-0031
LQGL,VTPO
LQGL,AZ-0013
LQGL,GMFM
LQGL,UEGT
LQGL,FVCV
LQGL,WPMN
LQGL,WSAC
LQGL,LV-0054
LQGL,TPT
LQGL,SPSA
LQGL,FDST
LQGL,OY74
LQGL,VTCC
LQGL,MR-0003
SS-0048,GMFU
SS-0048,KG-0001
SS-0048,OKAS
SS-0048,HSWD
SS-0048,VLLN
SS-0048,ER-0001
SS-0048,HSRJ
SS-0048,HSGF
SS-0048,TPT
SS-0048,OY74
SS-0048,AGBA
SS-0048,DNBB
SS-0048,SG-0005
SS-0048,ID-0001
SS-0048,KE-6054
SS-0048,VTPP
SS-0048,FVBB
SS-0048,LV-0013
SS-0048,OYSY
SS-0048,VTPO
SS-0048,ER-0002
SS-0048,NFTF
SS-0048,SG-0002
SS-0048,LPHR
SS-0048,TJ-0005
SS-0048,VDRK
SS-0048,WRLH
SS-0048,TJ-0001
SS-0048,LA-0006
SS-0048,GLGE
SS-0048,GVSF
WPDL,JP-0113
WPDL,FTTN
WPDL,TF-0001
WPDL,TJ-0003
WPDL,FSPL
WPDL,PT-0136
WPDL,AXO
WPDL,AZ-0003
WPDL,DRRN
WPDL,WPFL
WPDL,OKDI
WPDL,GGGB
WPDL,GMMW
WPDL,GMSL
WPDL,SPSA
WPDL,LJPZ
WPDL,WSSL
WPDL,LV-1288
WPDL,LY-DNF
WPDL,ER-0002
WPDL,HEBA
WPDL,FDSM
WPDL,NLWF
WPDL,KE-6054
WPDL,BVR
WPDL,SI-0001
KE-6123,KE-0050
KE-6123,PL-0078
KE-6123,SS-0008
KE-6123,WPMN
KE-6123,WSSL
KE-6123,FTTN
KE-6123,WATC
KE-6123,VDBG
KE-6123,GVAC
KE-6123,VLPV
KE-6123,GLCP
KE-6123,WSAP
KE-6123,HHSB
KE-6123,DBBP
KE-6123,NFTP
KE-6123,LQGL
KE-6123,DRZR
KE-6123,OKAJ
KE-6123,WRLH
KE-6123,OKBK
KE-6123,MR-0004
KE-6123,BD-0039
KE-6123,FDNS
KE-6123,PT-0100
KE-6123,HRYO
KE-6123,VRAH
KE-6123,GW-0001
KE-6123,VI20
KE-6123,UT1C
KE-6123,ID-KEA
KE-6123,VTPO
IT-0531,LSGG
IT-0531,HE16
IT-0531,LJPT
IT-0531,SI-0013
IT-0531,VTCR
IT-0531,HLGL
IT-0531,DNKN
IT-0531,HESC
IT-0531,IT-0565
IT-0531,PE-0027
IT-0531,OMY
IT-0531,AD-0002
IT-0531,JP-0113
IT-0531,SI-0019
IT-0531,VLPV
IT-0531,FSPL
IT-0531,VDRK
IT-0531,UAFO
IT-0531,NO-0092
IT-0531,TD-0017
IT-0531,SPHO
IT-0531,NFBG
IT-0531,ID-KEA
IT-0531,SS-0028
IT-0531,LJNM
IT-0531,LQVI
IT-0531,NVVI
IT-0531,NVVF
IT-0531,DRRU
IT-0531,SG-0004
RU-0407,PL-0215
RU-0407,HRYR
RU-0407,GQNL
RU-0407,GQPF
RU-0407,LQVI
RU-0407,TJ-0001
RU-0407,GGGB
RU-0407,NG-0007
RU-0407,HUKJ
RU-0407,HHTS
RU-0407,SPOA
RU-0407,Z19M
RU-0407,ULSZ
RU-0407,DNBB
RU-0407,HRYN
RU-0407,TD-0002
RU-0407,GVMA
RU-0407,DRRU
RU-0407,DNIL
RU-0407,FVMN
RU-0407,HE31
RU-0407,LV-0040
RU-0407,TD-0004
RU-0407,BA-0001
RU-0407,PT-0116
RU-0407,GLVA
RU-0407,DNMM
RU-0407,HSGN
RU-0407,PT-0017
RU-0407,NFTF
RU-0407,MV-0010
RU-0407,ENKJ
GGBU,FTTN
GGBU,GMFM
GGBU,VDKT
GGBU,TZ-0054
GGBU,VTPP
GGBU,WPMN
GGBU,RU-0541
GGBU,AZ-0004
GGBU,DRZL
GGBU,OMY
GGBU,SMCT
GGBU,KE-6045
GGBU,HKNI
GGBU,AGBA
GGBU,SI-0019
GGBU,LV-0040
GGBU,HL64
GGBU,GVSF
GGBU,GQPA
GGBU,DRZT
GGBU,OKAJ
GGBU,PL-0215
GGBU,NVVB
GGBU,TD-0002
GGBU,HHBA
GGBU,IN-0054
GGBU,JO-0015
GGBU,SG-0005
GGBU,GMFU
GGBU,FDNS
GGBU,GVNP
GGBU,MR-0002
GGBU,BA-0007
GGBU,WAOM
GGBU,HRYN
GGBU,HHAG
GGBU,LQVI
HHAS,VGTJ
HHAS,HHBA
HHAS,HRYR
HHAS,YPXM
HHAS,NO-0008
HHAS,FJ-0004
HHAS,SS-0043
HHAS,NVVB
HHAS,IT-0312
HHAS,HL66
HHAS,IT-0040
HHAS,TJ-UT44
HHAS,NG-0007
HHAS,ULSZ
HHAS,BPF
HHAS,UIOO
HHAS,FDTS
HHAS,OJ38
HHAS,WATC
HHAS,RW-0001
HHAS,GMSL
HHAS,FMEP
HHAS,GQPA
HHAS,GGGB
HHAS,AGAT
HHAS,TL-0001
HHAS,HKNI
HHAS,RORY
HHAS,MV-0002
HHAS,IR-0010
HHAS,GMMW
HHAS,EPRZ
HHAS,AZ-0015
HHAS,LIDA
HHAS,GQNC
HHAS,WPMN
HHAS,FDBT
HHAS,GQNO
SS-0043,ZW-0007
SS-0043,FSPL
SS-0043,RE-0001
SS-0043,HHAS
SS-0043,MR-0003
SS-0043,DRRD
SS-0043,MA-0003
SS-0043,JP-2089
SS-0043,GQNM
SS-0043,SPHO
SS-0043,HRYO
SS-0043,WAOM
SS-0043,SPTI
SS-0043,SS-0053
SS-0043,GGGB
SS-0043,VDPP
SS-0043,VREI
SS-0043,LV-0040
SS-0043,GMFU
SS-0043,JO-0007
SS-0043,IT-0478
SS-0043,VDSY
SS-0043,VLXK
SS-0043,GLRB
SS-0043,HEAZ
SS-0043,SI-0019
SS-0043,OYSN
SS-0043,PT-0137
VTPO,ID-0246
VTPO,TD-0005
VTPO,PL-0165
VTPO,OKAJ
VTPO,AZ-0004
VTPO,ENBM
VTPO,RU-0011
VTPO,FSSD
VTPO,HLLB
VTPO,JO-0015
VTPO,PT-0100
VTPO,SS-0048
VTPO,WAHI
VTPO,VDKK
VTPO,WSAT
VTPO,LQGL
VTPO,RW-0002
VTPO,JP-2079
VTPO,NVSD
VTPO,PL-0031
VTPO,WRLH
VTPO,VDBG
VTPO,EPRZ
VTPO,KE-6123
VTPO,FSPL
IN-0054,MV-0011
IN-0054,GGCF
IN-0054,SI-0011
IN-0054,BA-0006
IN-0054,LQVI
IN-0054,FVBB
IN-0054,GVAC
IN-0054,GLVA
IN-0054,TZ-0106
IN-0054,WAHI
IN-0054,SR-0007
IN-0054,FSFA
IN-0054,DNAK
IN-0054,FSSR
IN-0054,ID-0144
IN-0054,NFNR
IN-0054,AZ-0015
IN-0054,GVNP
IN-0054,SD-0015
IN-0054,AGKW
IN-0054,NG-0006
IN-0054,GGBU
IN-0054,FSSD
IN-0054,OJAQ
IN-0054,FDSM
IN-0054,GQPF
IN-0054,UB14
IN-0054,VGSY
IN-0054,PL-0031
VTPP,WATC
VTPP,KE-0184
VTPP,YPXM
VTPP,NO-0103
VTPP,GGBU
VTPP,LQLV
VTPP,TJ-0005
VTPP,HLLB
VTPP,SI-0013
VTPP,LSZH
VTPP,BD-0039
VTPP,ZW-0054
VTPP,FVCV
VTPP,IN-0065
VTPP,IR-0038
VTPP,SS-0048
VTPP,FDST
VTPP,LPHR
VTPP,WSAC
VTPP,LJNM
VTPP,HEEM
VTPP,WSSL
VTPP,VLOS
VTPP,HUKJ
VTPP,RORY
VTPP,MR-0003
VTPP,RVC
VTPP,OYGD
VTPP,LSTA
VTPP,FDMH
VTPP,GVSF
VTPP,HTPE
HHBA,HHAS
HHBA,OYZM
HHBA,VLSK
HHBA,HSWD
HHBA,HEOC
HHBA,IT-0237
HHBA,PT-0137
HHBA,LSZH
HHBA,ZZ-0002
HHBA,GVSN
HHBA,AGRC
HHBA,PT-0112
HHBA,GVAC
HHBA,OYSY
HHBA,GGBU
HHBA,VRMH
HHBA,NG-0007
HHBA,WATC
HHBA,DBBC
HHBA,VDSY
TZ-0106,VIAL
TZ-0106,LV-0051
TZ-0106,WSAG
TZ-0106,TPT
TZ-0106,HRYI
TZ-0106,TL-0002
TZ-0106,Z19M
TZ-0106,GMFM
TZ-0106,JP-1012
TZ-0106,TJ-0003
TZ-0106,IN-0054
TZ-0106,ID-KCI
TZ-0106,HUKJ
TZ-0106,SS-0006
TZ-0106,AGGF
TZ-0106,BD-0024
TZ-0106,LSPK
TZ-0106,HRYO
TZ-0106,HSGO
TZ-0106,FMZJ
TZ-0106,BA-0007
TZ-0106,AGOB
TZ-0106,LY-0003
TZ-0106,IT-0237
TZ-0106,OY74
TZ-0106,LJPT
TZ-0106,HLZU
TZ-0106,PT-0017
WPEC,VDKH
WPEC,PL-0215
WPEC,GGOV
WPEC,UB14
WPEC,TL-0002
WPEC,SR-0007
WPEC,LIAR
WPEC,BA-0003
WPEC,LSZO
WPEC,GY-BTO
WPEC,NFTP
WPEC,DNKN
WPEC,ULSZ
WPEC,PL-0165
WPEC,SPSA
WPEC,TH-0023
WPEC,VLPV
WPEC,NFTL
WPEC,MV-0002
WPEC,TJ-0003
WPEC,GMFU
WPEC,VGTJ
WPEC,VDKK
WPEC,SS-0003
WPEC,FDSM
WPEC,LJNM
WPEC,GMFM
WPEC,LV-0013
WPEC,TPT
WPEC,HTSU
WPEC,GLCP
WPEC,RE-0006
WPEC,BYL
DBBC,TJ-0005
DBBC,FDMH
DBBC,OYTZ
DBBC,HESW
DBBC,NO-0017
DBBC,HSWD
DBBC,LSZO
DBBC,SPHO
DBBC,GLRB
DBBC,SS-0053
DBBC,KG-0010
DBBC,NFMO
DBBC,VTCC
DBBC,VI20
DBBC,TJ-UT44
DBBC,GGOV
DBBC,Z19M
DBBC,IR-0010
DBBC,NO-0008
DBBC,OITL
DBBC,ID-0246
DBBC,GMMW
DBBC,PE-0027
DBBC,WAOM
DBBC,MR-0004
DBBC,HHBA
DBBC,GQNC
DBBB,IT-0040
DBBB,GG64
DBBB,HKNI
DBBB,OKDI
DBBB,DNMM
DBBB,OJAQ
DBBB,HRZA
DBBB,BJ-0001
DBBB,ER-0002
DBBB,NVSS
DBBB,GMFM
DBBB,HUKC
DBBB,VLLN
DBBB,EPGI
DBBB,UB18
DBBB,HHSB
DBBB,NFTO
DBBB,DRZT
DBBB,HHTS
DBBB,HEBA
DBBB,NFTE
DBBB,PT-0112
DBBB,KE-6054
DBBB,RW-0002
DBBB,TH-0015
DBBB,ER-0004
DBBB,WSSS
DBBB,WSAT
DBBB,LA-0003
DBBB,NG-0007
DBBB,VLVT
UT1A,TH-0032
UT1A,IT-0138
UT1A,VLHS
UT1A,TZ-0034
UT1A,HKMB
UT1A,VDKT
UT1A,OKAS
UT1A,HSGO
UT1A,ER-0001
UT1A,IR-0043
UT1A,SS-0008
UT1A,LQBK
UT1A,AZ-0018
UT1A,FDNG
UT1A,LSPK
UT1A,ENSA
UT1A,GMFU
UT1A,RJTH
UT1A,IN-0065
UT1A,KG-0015
UT1A,NVVI
UT1A,VDKH
UT1A,VDKK
UT1A,SMVO
UT1A,VRMD
UT1A,NFNA
UT1A,NFNR
UT1A,HEBA
UT1A,GLMR
UT1A,PT-0136
UT1A,FMEP
UT1A,GQNO
UT1A,PL-0078
UT1A,HUKJ
UT1A,BD-0022
NLWF,WSAT
NLWF,BVR
NLWF,GMFO
NLWF,SPHI
NLWF,NG-0006
NLWF,FMEP
NLWF,LQBK
NLWF,UAFW
NLWF,HRYI
NLWF,OIKQ
NLWF,EG-0017
NLWF,LSPK
NLWF,LA-0006
NLWF,PT-0070
NLWF,LSGG
NLWF,AGBA
NLWF,ER-0002
NLWF,DBBS
NLWF,SR-0002
NLWF,IT-0237
NLWF,PT-0067
NLWF,HL66
NLWF,OYSN
NLWF,LSZH
NLWF,LPHR
NLWF,SS-0053
NLWF,PT-0095
NLWF,ER-0004
NLWF,NFNR
NLWF,DNYO
NLWF,WPDL
NLWF,VLPV
NLWF,SG-0002
NLWF,GVMA
NLWF,SPCC
NFKB,DRZL
NFKB,LSXV
NFKB,GVSV
NFKB,KE-LBK
NFKB,BA-0003
NFKB,HSKI
NFKB,UG-0007
NFKB,IN-0073
NFKB,SPOA
NFKB,AGGO
NFKB,BYL
NFKB,HUEN
NFKB,HHMS
NFKB,HSPI
NFKB,RJTH
NFKB,ER-0003
NFKB,EPRZ
NFKB,GQPF
NFKB,BVR
NFKB,OIBI
NFKB,FDNG
NFKB,PT-0067
NFKB,WRLH
NFKB,ZW-0054
NFKB,WDA
NFKB,UNQA
JP-3302,GQNL
JP-3302,ENKJ
JP-3302,OYMB
JP-3302,GMFM
JP-3302,NVVF
JP-3302,GGCF
JP-3302,FVIN
JP-3302,FSFA
JP-3302,GLCP
JP-3302,SS-0008
JP-3302,VREI
JP-3302,FSSD
JP-3302,GQPA
JP-3302,PT-0095
JP-3302,TZ-0115
JP-3302,SS-0017
JP-3302,TD-0005
JP-3302,SI-0014
JP-3302,UNQA
JP-3302,HSKI
JP-3302,YSNF
JP-3302,SG-0002
JP-3302,GMFO
JP-3302,JO-0002
JP-3302,HUKD
JP-3302,FR-0314
JP-3302,LR-0001
JP-3302,LT-0012
JP-3302,OIBI
JP-3302,WAOM
JP-3302,LU-0002
JP-3302,MA-GLN
GMMX,HEOC
GMMX,NFTP
GMMX,NFTE
GMMX,FSSD
GMMX,PL-0178
GMMX,UG-0007
GMMX,TJ-UT44
GMMX,PL-0078
GMMX,TZ-0084
GMMX,VLVT
GMMX,FTTJ
GMMX,BA-0003
GMMX,HLZU
GMMX,FVIN
GMMX,SI-0013
GMMX,GMFU
GMMX,NFKD
GMMX,BA-0001
GMMX,HRYI
GMMX,JO-0007
GMMX,EG-0017
GMMX,UEGT
GMMX,UNQA
GMMX,ULSZ
GMMX,HSGN
GMMX,OKAJ
GMMX,TD-0017
GMMX,KE-0050
GMMX,OKBK
GMMX,FTTI
GMMX,AGOB
GMMX,LQMO
GMMX,BJ-0001
GMMX,AGGL
GMMW,IT-0565
GMMW,SD-0001
GMMW,JP-1680
GMMW,JP-0690
GMMW,KE-LBK
GMMW,TJ-0001
GMMW,LA-0003
GMMW,SD-0004
GMMW,KG-0010
GMMW,BD-0024
GMMW,GMMZ
GMMW,HRYO
GMMW,MA-GLN
GMMW,RORY
GMMW,NFMO
GMMW,WPDL
GMMW,OJAQ
GMMW,MV-0011
GMMW,VRMH
GMMW,GMFO
GMMW,WATC
GMMW,DNMM
GMMW,FJ-0004
GMMW,DBBC
GMMW,HHAS
GMMW,YPXM
GMMW,OY75
GMMW,FSSR
GMMW,LT-0012
GMMW,JO-0006
GMMW,LV-0013
GMMW,LSGE
GMMW,KG-0001
GMMW,ER-0003
GMMW,IN-0065
FVBB,UT1C
FVBB,NO-0103
FVBB,HEBA
FVBB,WSAP
FVBB,HUEN
FVBB,VLHS
FVBB,VDKH
FVBB,TJ-0006
FVBB,LV-0054
FVBB,FVKZ
FVBB,IN-0054
FVBB,NFNU
FVBB,GVSN
FVBB,VLSK
FVBB,NFVB
FVBB,OJAQ
FVBB,NG-0006
FVBB,SMOL
FVBB,LPHR
FVBB,SPOA
FVBB,SS-0048
FVBB,WAOM
FVBB,KE-6045
FVBB,HEOC
FVBB,LSGG
FVBB,TH-0042
FVBB,KG-0029
FVBB,FSFA
FVBB,NVVI
FVBB,TJ-0001
FVBB,VRMH
FVBB,VGTJ
FVBB,UAFO
FVBB,DRRN
ID-0001,ENKJ
ID-0001,HRYO
ID-0001,VRMD
ID-0001,TD-0010
ID-0001,ENTC
ID-0001,NFTL
ID-0001,BD-0024
ID-0001,NO-0017
ID-0001,BD-0039
ID-0001,SMOL
ID-0001,AZ-0015
ID-0001,RE-0001
ID-0001,HRYG
ID-0001,HSKI
ID-0001,LSPK
ID-0001,NO-0001
ID-0001,SS-0048
ID-0001,HEOC
ID-0001,NVSS
ID-0001,DBBP
ID-0001,NVSE
ID-0001,FSSA
ID-0001,FSPL
ID-0001,FDBT
ID-0001,FDNG
ID-0001,NVSD
ID-0001,RORY
ID-0001,TZ-0054
ID-0001,TH-0015
GMMZ,AZ-0018
GMMZ,BD-0022
GMMZ,JP-0113
GMMZ,NVSS
GMMZ,GLCP
GMMZ,VLSV
GMMZ,DBBP
GMMZ,UNQA
GMMZ,TJ-UT46
GMMZ,GMMW
GMMZ,PT-0137
GMMZ,TH-0042
GMMZ,NFTV
GMMZ,SS-0017
GMMZ,UG-0016
GMMZ,LQBK
GMMZ,SMVO
GMMZ,VDBG
SS-0053,GY-BTO
SS-0053,WPOC
SS-0053,HUEN
SS-0053,HLLQ
SS-0053,JP-2079
SS-0053,BA-0007
SS-0053,HUKS
SS-0053,PL-0215
SS-0053,NVSE
SS-0053,HTPE
SS-0053,LSPK
SS-0053,HEBA
SS-0053,HKMB
SS-0053,NFMO
SS-0053,DBBC
SS-0053,NFKD
SS-0053,GVSF
SS-0053,HESW
SS-0053,SS-0043
SS-0053,MV-0010
SS-0053,RU-0541
SS-0053,FDKB
SS-0053,GVMT
SS-0053,DNMM
SS-0053,MR-0002
SS-0053,NLWF
SS-0053,ZW-0021
SS-0053,HSRJ
SS-0053,WSAT
SS-0053,TJ-0001
SS-0053,AXO
SS-0053,OYZM
KG-0029,BD-0003
KG-0029,ER-0001
KG-0029,NVSS
KG-0029,NFTV
KG-0029,IT-0478
KG-0029,JO-0007
KG-0029,LSZN
KG-0029,SMCT
KG-0029,VRMD
KG-0029,RU-0541
KG-0029,NFNA
KG-0029,SPCC
KG-0029,SS-0006
KG-0029,VONS
KG-0029,TJ-UT44
KG-0029,VGZR
KG-0029,JP-2079
KG-0029,UB18
KG-0029,TD-0004
KG-0029,FVBB
KG-0029,HRYU
KG-0029,OYSY
KG-0029,SMDU
KG-0029,BD-0022
NFKD,AGGE
NFKD,AGOB
NFKD,TZ-0034
NFKD,VGCB
NFKD,HSGO
NFKD,TJ-0008
NFKD,DNYO
NFKD,KG-0010
NFKD,TZ-0054
NFKD,UT1C
NFKD,VGTJ
NFKD,LA-0006
NFKD,SS-0053
NFKD,FSIA
NFKD,GMMX
NFKD,KG-0015
NFKD,JO-0002
NFKD,HHSB
NFKD,OJMS
NFKD,VLHS
NFKD,SPBC
NFKD,TJ-0006
NFKD,AXO
NFKD,GLRB
NFKD,OITL
NFKD,HSGN
NFKD,LQVI
NFKD,GLBU
NFKD,VLSK
NFKD,SR-0002
NFKD,WSAT
NFKD,OIKQ
NFKD,SMPA
NFKD,UBBA
NFKD,GGBF
IN-0065,HESW
IN-0065,HSSK
IN-0065,SPCC
IN-0065,FDST
IN-0065,VTUL
IN-0065,HKMS
IN-0065,IN-0067
IN-0065,LSZN
IN-0065,HLLB
IN-0065,VLSV
IN-0065,RU-2249
IN-0065,JO-0007
IN-0065,VTPP
IN-0065,EPGI
IN-0065,SD-0004
IN-0065,PE-0027
IN-0065,UT1A
IN-0065,GG64
IN-0065,SPTI
IN-0065,OJ38
IN-0065,PT-0067
IN-0065,JO-0006
IN-0065,SPPO
IN-0065,DNAK
IN-0065,LV-0054
IN-0065,OJMS
IN-0065,WDA
IN-0065,HUKJ
IN-0065,LV-0040
IN-0065,SS-0017
IN-0065,SR-0007
IN-0065,NVVI
IN-0065,GMMW
IN-0065,DNBB
IN-0065,VTCR
IN-0065,HEBA
IN-0065,ID-KEA
UT1C,OIKQ
UT1C,FVBB
UT1C,LSGE
UT1C,HHMS
UT1C,ZW-0054
UT1C,RW-0001
UT1C,TD-0001
UT1C,FTTN
UT1C,JP-2079
UT1C,FSSD
UT1C,NFKD
UT1C,OKAS
UT1C,BVR
UT1C,HESC
UT1C,FDBT
UT1C,DNKN
UT1C,UABA
UT1C,IT-0237
UT1C,SI-0013
UT1C,VLXK
UT1C,HEAZ
UT1C,FVCV
UT1C,SPBC
UT1C,HL64
UT1C,DRZN
UT1C,HLGL
UT1C,KE-6123
UT1C,TJ-0008
UT1C,GMFO
UT1C,HHSB
ID-0246,LV-0051
ID-0246,VTPO
ID-0246,FMZJ
ID-0246,BPF
ID-0246,DBBS
ID-0246,AGGL
ID-0246,IN-0067
ID-0246,HE31
ID-0246,GLBU
ID-0246,LY-DNF
ID-0246,PT-0136
ID-0246,OIFS
ID-0246,BYL
ID-0246,HHAG
ID-0246,TH-0032
ID-0246,LV-0013
ID-0246,SPSA
ID-0246,ER-0003
ID-0246,AZ-0009
ID-0246,AGBA
ID-0246,WAHI
ID-0246,YSNF
ID-0246,DRRU
ID-0246,DBBC
ID-0246,HLKF
ID-0246,TD-0004
ID-0246,AGKW
ID-0246,UAFW
ID-0246,FSSR
ID-0246,IT-0565
ID-0246,HSGN
ID-0246,BD-0039
ID-0246,VLLN
ID-0246,LV-0040
ID-0246,LT-0012
ID-0246,VREI
ID-0246,AGGF
ID-0246,TL-0002
IN-0067,SMCI
IN-0067,VRMH
IN-0067,WPOC
IN-0067,FDNS
IN-0067,ID-0246
IN-0067,IT-0478
IN-0067,TJ-0008
IN-0067,IN-0065
IN-0067,WSSL
IN-0067,WPDB
IN-0067,KE-6045
IN-0067,HE11
IN-0067,SS-0008
IN-0067,OYHD
IN-0067,ULSZ
IN-0067,LY-0003
IN-0067,VGCB
IN-0067,HLZU
IN-0067,LA-0006
IN-0067,PT-0136
IN-0067,UG-0007
IN-0067,NFFO
IN-0067,HUEN
IN-0067,EPIW
IN-0067,NVSP
IN-0067,NLWW
IN-0067,LSTA
IN-0067,UEGT
IN-0067,SR-0002
IN-0067,HSRJ
IN-0067,ZW-0054
IN-0067,HRYN
IN-0067,SG-0002
IN-0067,HRYI
IN-0067,NVVI
IN-0067,DRZN
IN-0067,VTUL
HSWD,VRMD
HSWD,LV-0013
HSWD,HLTQ
HSWD,LA-0006
HSWD,KE-6045
HSWD,HHBA
HSWD,SS-0048
HSWD,DBBC
HSWD,LV-0017
HSWD,HRYO
HSWD,TD-0001
HSWD,UG-0016
HSWD,DRZT
HSWD,OISJ
HSWD,AZ-0018
HSWD,HLGL
HSWD,VREI
HSWD,MA-0003
HSWD,BJ-0001
HSWD,LV-0051
HSWD,SG-0002
HSWD,ER-0002
HSWD,NVSE
HSWD,DRZN
HSWD,LJPT
HSWD,IR-0038
HSWD,WPAT
HSWD,ENTC
HSWD,LPHR
HSWD,LSGG
