from,to
KP-0016,XK-0002
KP-0016,VE-0086
KP-0016,VYSA
KP-0016,FXPG
KP-0016,NWWT
KP-0016,IQ-0051
KP-0016,EE-4931
KP-0016,TZ-0054
KP-0016,UG-0016
KP-0016,SI-0014
IN-0054,FDST
IN-0054,FXSH
IN-0054,HTMF
IN-0054,ELUS
IN-0054,EERE
IN-0054,DAAW
IN-0054,FMCH
IN-0054,WPDL
IN-0054,LV-0054
IN-0054,ELNT
IN-0054,SI-0013
IN-0054,RPUD
IN-0054,OS60
IN-0054,LOWS
IN-0054,RCMS
IN-0054,FXPG
IN-0054,AF-0014
IN-0054,RS-0001
IN-0054,EG-0017
IN-0054,NWWA
IN-0054,SCRW
IN-0054,WAHI
IN-0054,FXKB
IN-0054,LSPK
IN-0054,HR-0015
IN-0054,VGZR
IN-0054,KG-0030
IN-0054,WATC
IN-0054,PT-0095
IN-0054,LSZO
IN-0054,SOGS
IN-0054,FXMM
IN-0054,OBKH
SD9B,RS-0008
SD9B,WAHI
SD9B,TJ-0001
SD9B,GA-0006
SD9B,LSPF
SD9B,EFRY
SD9B,TW-0032
SD9B,DAOB
SD9B,FDTS
SD9B,OSKL
SD9B,VGIS
SD9B,PT-0070
SD9B,VE-0086
SD9B,RK40
SD9B,ORSH
SD9B,AXO
SD9B,UTAV
SD9B,SOOM
SD9B,SVGE
SD9B,FOOY
SD9B,DTTG
SD9B,VGSY
SD9B,TZ-0056
SD9B,KP-0016
SD9B,EERE
SD9B,FXKB
SD9B,SOOA
SD9B,EG-0017
SD9B,BY-0034
SD9B,KP-0030
SD9B,FSDA
SD9B,KP-0033
SD9B,FZWI
SD9B,DRZN
SD9B,LV-0051
SD9B,FSSC
SOOM,FBGD
SOOM,LOKW
SOOM,BR-1827
SOOM,FMCV
SOOM,FZQF
SOOM,FOGQ
SOOM,SI-0019
SOOM,LU-0002
SOOM,EG-0017
SOOM,KG-0030
SOOM,KP-0043
SOOM,LJPT
SOOM,VISR
SOOM,SCSK
SOOM,VONS
SOOM,SD9B
SOOM,DNKN
SOOM,UMGG
SOOM,TJ-0003
SOOM,VYEL
SOOM,UTDL
TZ-0106,EE-0010
TZ-0106,BW-0015
TZ-0106,MV-0002
TZ-0106,LV-1288
TZ-0106,TJ-0003
TZ-0106,NWWQ
TZ-0106,FOOY
TZ-0106,BR-0131
TZ-0106,LYNI
TZ-0106,CM-0009
TZ-0106,KG-0012
TZ-0106,CM-0011
TZ-0106,FSSA
TZ-0106,HUMW
TZ-0106,OM-0003
TZ-0106,VGTJ
TZ-0106,UT1A
TZ-0106,SI-0011
TZ-0106,KG-0001
TZ-0106,FBGD
TZ-0106,HEAZ
TZ-0106,FQXA
TZ-0106,FXMM
TZ-0106,SDDI
TZ-0106,NWWI
WPEC,TJ-0006
WPEC,FZQF
WPEC,WAHI
WPEC,FDNS
WPEC,WMAD
WPEC,VYPK
WPEC,SI-0011
WPEC,DNBC
WPEC,FMCV
WPEC,RK6D
WPEC,TW-0007
WPEC,VYSA
WPEC,LSPK
WPEC,PH-0156
WPEC,NWWM
WPEC,BW-0046
WPEC,FDKB
WPEC,WAOM
WPEC,RK33
WPEC,OS60
WPEC,MZ-0052
WPEC,HE31
WPEC,LMZ
WPEC,LJPZ
WPEC,NE-0002
WPEC,ELNT
WPEC,VYPU
WPEC,NWWI
WPEC,KP-0030
WPEC,TV-0002
WPEC,DTTI
WPEC,FOOR
WPEC,GMML
MZ-0017,OBBI
MZ-0017,EH-0020
MZ-0017,HUKJ
MZ-0017,MV-0010
MZ-0017,DNYO
MZ-0017,KG-0015
MZ-0017,SD8U
MZ-0017,FI-0012
MZ-0017,TJ-UT46
MZ-0017,FQCB
MZ-0017,DZ-0038
MZ-0017,RS-0008
MZ-0017,LSZN
MZ-0017,BW-0015
MZ-0017,SI-0011
MZ-0017,HR-0010
MZ-0017,FZJB
MZ-0017,HUKC
MZ-0017,CM-0011
MZ-0017,FSSD
MZ-0017,LV-0017
MZ-0017,LKVL
MZ-0017,LOWL
MZ-0017,TW-0007
MZ-0017,WMAE
MZ-0017,UTAA
MZ-0017,VRAH
MZ-0017,HEEM
MZ-0017,KG-0010
MZ-0017,WMAD
MZ-0017,SY-0014
MZ-0017,EFRY
MZ-0017,LDPN
MZ-0017,EH-0007
MZ-0017,WPDB
MZ-0017,EFKT
MZ-0017,VGIS
MZ-0017,FSSA
MZ-0017,AT-0024
MZ-0017,RK40
GMML,UTAT
GMML,KG-0015
GMML,HEBA
GMML,FDNS
GMML,FSSD
GMML,SD8U
GMML,VIAR
GMML,VI20
GMML,EVTA
GMML,CZ-0197
GMML,DAAN
GMML,MZ-0059
GMML,EE-0004
GMML,OOMS
GMML,FKAG
GMML,BY-0040
GMML,EFMP
GMML,RK33
GMML,SY-0016
GMML,TZ-0034
GMML,FI-0011
GMML,XK-0001
GMML,SCEK
GMML,SCVQ
GMML,FDSM
GMML,SVQQ
GMML,MV-0002
GMML,RPUD
GMML,WPFL
GMML,CZ-0143
GMML,PT-0067
GMML,EFKE
GMML,OS65
GMML,RK6D
GMML,IQ-0019
GMML,WPEC
GMML,FQXA
GMML,SCTO
UT1A,HI47
UT1A,RK44
UT1A,DTTX
UT1A,LSXV
UT1A,KG-0029
UT1A,DAFH
UT1A,TV-0002
UT1A,RCMT
UT1A,FQXA
UT1A,AD-0002
UT1A,LSZN
UT1A,KG-0015
UT1A,RKST
UT1A,HUEN
UT1A,SCVQ
UT1A,EERI
UT1A,BR-1695
UT1A,TZ-0056
UT1A,SOOS
UT1A,UTAA
UT1A,DAAN
UT1A,TZ-0106
UT1A,SCLJ
UT1A,FSSC
UT1A,SCSK
UT1A,DRZI
UT1A,VYSA
UT1A,EFRY
UT1A,FSPP
UT1A,VYMW
UT1A,MZ-0004
UT1A,ID-0144
UT1A,BY-3111
UT1A,UT1G
FZJB,EEVI
FZJB,DRZT
FZJB,VGTJ
FZJB,DABP
FZJB,MZ-0004
FZJB,LYPT
FZJB,LSZH
FZJB,AD-0002
FZJB,CD-0019
FZJB,UT1J
FZJB,TW-0032
FZJB,TW-0058
FZJB,EEKI
FZJB,WRLH
FZJB,UG-0016
FZJB,BW-0022
FZJB,UMLI
FZJB,HUEN
FZJB,FQ49
FZJB,SVRX
FZJB,MZ-0017
FZJB,EFKV
FZJB,RS-0009
FZJB,SCST
FZJB,OANL
FZJB,FZWI
FZJB,FSAL
FZJB,XK-0003
FZJB,HUKJ
FZJB,OBBI
FZJB,FDST
FZJB,FSIA
FZJB,DZ-0038
FZJB,MZ-0059
FZJB,SCSK
SCVQ,LDZK
SCVQ,KP-0030
SCVQ,TJ-0008
SCVQ,FBGZ
SCVQ,VE-0102
SCVQ,SY-0017
SCVQ,VGZR
SCVQ,DNBC
SCVQ,NFTV
SCVQ,CZ-0082
SCVQ,FXQN
SCVQ,LSZH
SCVQ,LDPN
SCVQ,GU-0002
SCVQ,UT1A
SCVQ,GMML
SCVQ,HEAZ
SCVQ,DNBB
SCVQ,PT-0017
SCVQ,TJ-0001
SCVQ,LV-0054
SCVQ,NFTE
SCVQ,WATC
SCVQ,FMCI
SCVQ,TW-0032
SCVQ,VRMM
SCVQ,DAFH
SCVQ,ID-KCI
SCVQ,NWWT
SCVQ,TL-0001
KP-0023,OANL
KP-0023,MV-0010
KP-0023,SVQQ
KP-0023,FBVM
KP-0023,LKZA
KP-0023,EVKA
KP-0023,SVSP
KP-0023,RK6D
KP-0023,EH-0020
KP-0023,DRRU
KP-0023,NFTE
KP-0023,WATC
KP-0023,OOMX
KP-0023,FDBM
KP-0023,VIAL
KP-0023,HESW
KP-0023,FSSA
KP-0023,TZ-0115
KP-0023,RK44
KP-0023,OBBS
KP-0023,WPOC
KP-0023,NFTP
KP-0023,BY-0040
KP-0023,AD-0002
KP-0023,EVTA
KP-0023,CZ-0197
KP-0023,NC-0001
KP-0023,FOGQ
KP-0023,EE-4931
KP-0023,HUEN
KP-0023,NFTL
KP-0023,DRZI
KP-0023,TZ-0034
KP-0023,EH-0007
KP-0023,XK-0002
KP-0023,PT-0112
KP-0023,FDST
KP-0023,DTTX
KP-0023,RCMS
KP-0023,FSPP
EFEU,LV-0040
EFEU,OBBI
EFEU,OANL
EFEU,LOIJ
EFEU,BY-0019
EFEU,EH-0001
EFEU,NWWT
EFEU,TJ-0005
EFEU,RP14
EFEU,FMCI
EFEU,OS65
EFEU,NWWI
EFEU,GF-0009
EFEU,OOFQ
EFEU,FKKD
EFEU,KP-0046
EFEU,OS66
EFEU,MZ-0059
EFEU,SI-0010
EFEU,FQXA
EFEU,LT-0012
EFEU,VE-0102
EFEU,MY-0016
EFEU,VI20
EFEU,DTMB
EFEU,LV-0017
EFEU,SI-0019
EFEU,VE-0086
ID-0001,LKHC
ID-0001,HR-0010
ID-0001,IN-0107
ID-0001,DZ-0020
ID-0001,AT-0024
ID-0001,SD8U
ID-0001,OAGZ
ID-0001,LSZD
ID-0001,KG-0012
ID-0001,FOOD
ID-0001,UMGG
ID-0001,CZ-0080
ID-0001,SVRF
ID-0001,PT-0100
ID-0001,LKPR
ID-0001,LV-0040
ID-0001,VYPU
ID-0001,LKZA
ID-0001,VIAR
ID-0001,FBGD
ID-0001,EEVI
ID-0001,FZRG
ID-0001,BY-0040
ID-0001,VRMD
ID-0001,KP-0076
ID-0001,OBBS
ID-0001,WMAD
ID-0001,LV-0051
ID-0001,OOMS
ID-0001,LSPK
ID-0001,EH-0011
ID-0001,FSDA
ID-0001,HUKC
ID-0001,SY-0014
ID-0001,FXML
UT1G,RKTI
UT1G,RS-0001
UT1G,NC-0005
UT1G,FSSA
UT1G,HUMW
UT1G,UG-0008
UT1G,LV-0054
UT1G,LSZO
UT1G,SCST
UT1G,LDSB
UT1G,DRZL
UT1G,OOYB
UT1G,CM-0004
UT1G,TL-0002
UT1G,VE-0086
UT1G,WPAT
UT1G,LKPR
UT1G,SI-0011
UT1G,VGZR
UT1G,IN-0067
UT1G,GF-0009
UT1G,VYLS
UT1G,CZ-0197
UT1G,BR-1478
UT1G,FXSH
UT1G,WMAD
UT1G,FKKR
UT1G,VE-0102
UT1G,NE-0002
UT1G,KP-0046
UT1G,VRAH
UT1G,OOMX
UT1G,FSIA
UT1G,GF-0001
UT1G,FXML
UT1G,FKKY
UT1G,IN-0065
UT1G,RCMT
UT1G,UT1A
UT1G,DE-0354
UT1G,OAGZ
UT1F,SI-0011
UT1F,TJ-0008
UT1F,BD-0039
UT1F,PH-0355
UT1F,NFTF
UT1F,PT-0067
UT1F,VI20
UT1F,GF-0014
UT1F,SI-0025
UT1F,EFKT
UT1F,PH-0251
UT1F,FZVC
UT1F,OOMX
UT1F,CZ-0080
UT1F,NWWA
UT1F,CD-0033
UT1F,RS-0006
UT1F,TW-0058
UT1F,DNKN
UT1F,SY-0016
UT1F,TW-0063
UT1F,VRMV
UT1F,SDDI
UT1F,FBGZ
UT1F,DABP
UT1F,KG-0010
UT1F,SOGS
UT1F,OAQM
UT1F,EH-0020
UT1F,RPVF
UT1F,ID-0246
UT1F,WBKO
UT1F,WMKF
UT1F,CZ-0197
UT1F,CM-0011
KG-0029,MY-SPT
KG-0029,FOOR
KG-0029,FDST
KG-0029,PH-0176
KG-0029,UT1A
KG-0029,NWWW
KG-0029,DAAW
KG-0029,TW-0007
KG-0029,IN-0065
KG-0029,LOIA
KG-0029,TJ-0003
KG-0029,KP-0043
KG-0029,UTAT
KG-0029,SNFL
KG-0029,EH-0013
KG-0029,KR-0207
KG-0029,KG-0015
KG-0029,DT70
KG-0029,TL-0001
KG-0029,SCAA
KG-0029,SY-0023
KG-0029,UTAA
KG-0029,RKTE
KG-0029,VYSA
KG-0029,FOOY
KG-0029,KP-0082
KG-0029,UG-0016
KG-0029,EERU
IN-0065,KP-0076
IN-0065,PT-0100
IN-0065,SY-0023
IN-0065,KP-0033
IN-0065,MV-0010
IN-0065,BY-0034
IN-0065,VGTJ
IN-0065,DAFH
IN-0065,CZ-0156
IN-0065,VE-0086
IN-0065,ID-KEA
IN-0065,HUMW
IN-0065,KG-0029
IN-0065,SCAQ
IN-0065,VYEL
IN-0065,SY-0017
IN-0065,LV-0017
IN-0065,EEKI
IN-0065,RCXY
IN-0065,UMMR
IN-0065,NFTF
IN-0065,NWWT
IN-0065,HR-0015
IN-0065,RCMS
IN-0065,FSFA
IN-0065,TW-0032
IN-0065,TJ-0008
IN-0065,LV-0013
IN-0065,UG-0009
IN-0065,CZ-0197
IN-0065,VYPK
IN-0065,FZRG
IN-0065,VIAR
IN-0065,UT1G
IN-0065,CZ-0082
IN-0065,BR-1827
UT1C,EEKI
UT1C,VIAR
UT1C,VE-0086
UT1C,UMLI
UT1C,SWGI
UT1C,SI-0010
UT1C,DRZR
UT1C,NFTE
UT1C,CD-0019
UT1C,EERU
UT1C,FMCN
UT1C,TV-0002
UT1C,TV-0001
UT1C,CZ-0197
UT1C,AL-0002
UT1C,LYKT
UT1C,LOLW
UT1C,CM-0013
UT1C,FSDA
UT1C,VGZR
UT1C,RCKU
ID-0246,LYKI
ID-0246,DAOS
ID-0246,LKPR
ID-0246,CZ-0143
ID-0246,LDPN
ID-0246,TW-0062
ID-0246,RS-0033
ID-0246,FBSN
ID-0246,EE-0004
ID-0246,OS65
ID-0246,DAOB
ID-0246,FOOD
ID-0246,NFTP
ID-0246,UG-0016
ID-0246,TJ-0006
ID-0246,FSSR
ID-0246,FI-0011
ID-0246,LKVL
ID-0246,UT1F
ID-0246,KG-0043
ID-0246,DTTF
ID-0246,OS68
IN-0067,GF-0001
IN-0067,SWGI
IN-0067,DNMA
IN-0067,FSSR
IN-0067,DNBC
IN-0067,MV-0011
IN-0067,CM-0009
IN-0067,KP-0033
IN-0067,CD-0033
IN-0067,RK33
IN-0067,VGIS
IN-0067,UT1G
IN-0067,ID-KCI
IN-0067,FOOY
IN-0067,GF-0003
IN-0067,FXQN
IN-0067,TJ-0006
IN-0067,EH-0020
IN-0067,LYPA
IN-0067,VGCB
IN-0067,FDKB
IN-0067,DABP
IN-0067,AF-0015
IN-0067,CZ-0089
IN-0067,NWWM
IN-0067,NWWK
IN-0067,VYLS
IN-0067,TJ-0003
IN-0067,EERE
IN-0067,VGTJ
IN-0067,PT-0095
WPDB,UG-0009
WPDB,RS-0032
WPDB,LV-0054
WPDB,VREI
WPDB,EERE
WPDB,MV-0011
WPDB,CM-0013
WPDB,DRRD
WPDB,OOFQ
WPDB,GF-0014
WPDB,HUEN
WPDB,LSGG
WPDB,VGIS
WPDB,CZ-0089
WPDB,TW-0007
WPDB,EFMP
WPDB,HESW
WPDB,WBGJ
WPDB,VI20
WPDB,CZ-0082
WPDB,OOYB
WPDB,SVRX
WPDB,VYMH
WPDB,VE-0086
WPDB,HTPE
WPDB,OS68
WPDB,PH-0096
WPDB,MZ-0017
WPDB,NFTE
WPDB,IQ-0016
WPDB,BKPR
WPDB,DTTF
WPDB,BW-0015
WPDB,SI-0001
WPDB,DTTX
WPDB,RK33
WPDB,HI47
WPDB,DNBB
WPDB,WPFL
UT1J,GU-0002
UT1J,LOWL
UT1J,DTTI
UT1J,EE-4931
UT1J,VYMW
UT1J,VRMO
UT1J,PH-0176
UT1J,FZJB
UT1J,NGFU
UT1J,UTAA
UT1J,EFRY
UT1J,FDNG
UT1J,LSGE
UT1J,DRZI
UT1J,FZFU
UT1J,FQXA
UT1J,FQCB
UT1J,HUKJ
UT1J,OM-0003
UT1J,MY-0041
UT1J,DNYO
UT1J,WPOC
UT1J,PH-0156
UT1J,MV-0002
UT1J,MY-0016
UT1J,LKVL
UT1J,UMGG
UT1J,FZWI
UT1J,MZ-0059
UT1J,DRRD
UT1J,LKPR
UT1J,KG-0010
UT1J,HE31
UT1J,HEEM
OBBS,LOWL
OBBS,VREI
OBBS,DABP
OBBS,VYSA
OBBS,RS-0009
OBBS,BY-0019
OBBS,RS-0033
OBBS,EERU
OBBS,YPXM
OBBS,EH-0001
OBBS,EH-0013
OBBS,OOMA
OBBS,RKST
OBBS,KP-0023
OBBS,FOGR
OBBS,BW-0015
OBBS,UG-0007
OBBS,SVPY
OBBS,HI47
OBBS,AT-0024
OBBS,TZ-0056
OBBS,PT-0112
OBBS,NG-0007
OBBS,FSSR
OBBS,ID-0001
OBBS,KP-0067
OBBS,EEKI
OBBS,WIMG
OBBS,OOFQ
OBBS,LYKT
OBBS,FOGM
OBBS,SCSK
ORBD,WAOM
ORBD,HE16
ORBD,PT-0136
ORBD,LV-0040
ORBD,SVQQ
ORBD,BW-0046
ORBD,AF-0015
ORBD,SVRX
ORBD,AL-0002
ORBD,TL-0002
ORBD,ID-0144
ORBD,KP-0033
ORBD,ORTI
ORBD,XK-0001
ORBD,DTTA
ORBD,FSPL
ORBD,FDSM
ORBD,EH-0007
ORBD,PH-0251
ORBD,LV-0017
ORBD,VGSY
ORBD,VYPK
MZ-0004,OOMS
MZ-0004,FMCH
MZ-0004,FKKY
MZ-0004,NWWB
MZ-0004,FZJB
MZ-0004,HUKJ
MZ-0004,UG-0008
MZ-0004,FSDA
MZ-0004,DTTA
MZ-0004,EERU
MZ-0004,PT-0112
MZ-0004,LDSB
MZ-0004,RPVF
MZ-0004,RKTI
MZ-0004,ZLG
MZ-0004,BR-1695
MZ-0004,HTMF
MZ-0004,MZ-0025
MZ-0004,FZFU
MZ-0004,HUKC
MZ-0004,TZ-0034
MZ-0004,FOOY
MZ-0004,FQCB
MZ-0004,EVTA
MZ-0004,IN-0073
MZ-0004,HUMW
MZ-0004,UT1A
MZ-0004,HR-0018
KP-0030,SCVQ
KP-0030,LV-0032
KP-0030,BR-0131
KP-0030,SCLJ
KP-0030,BR-1695
KP-0030,SVRF
KP-0030,OALL
KP-0030,WPAT
KP-0030,WMKF
KP-0030,WPMN
KP-0030,FXMP
KP-0030,FZFU
KP-0030,OS65
KP-0030,HESW
KP-0030,HUKC
KP-0030,DE-0354
KP-0030,HR-0018
KP-0030,TV-0001
KP-0030,FSPL
KP-0030,SVSP
KP-0030,VGSG
KP-0030,GMAR
KP-0030,OS68
KP-0030,IQ-0032
KP-0030,RS-0006
KP-0030,WPEC
KP-0030,SD9B
KP-0030,FKKN
WBKO,EFKK
WBKO,EERE
WBKO,VE-0102
WBKO,TW-0062
WBKO,FXMP
WBKO,DZ-0020
WBKO,NE-0004
WBKO,RKPK
WBKO,IQ-0009
WBKO,BY-0018
WBKO,RCKU
WBKO,DTTA
WBKO,PT-0100
WBKO,TM-UT52
WBKO,AF-0015
WBKO,MY-0016
WBKO,TL-0001
WBKO,RCXY
WBKO,PT-0116
WBKO,NWWT
WBKO,TJ-0008
WBKO,LSGE
WBKO,KG-0043
WBKO,KG-0015
WBKO,DE-0354
WBKO,KG-0010
WBKO,LYKT
WBKO,UT1F
WBKO,SI-0010
WBKO,HEOC
WBKO,SY-0014
WBKO,SI-0019
WBKO,XK-0002
RPVF,CZ-0143
RPVF,PH-0156
RPVF,XK-0002
RPVF,BD-0024
RPVF,TJ-UT46
RPVF,NE-0002
RPVF,FBGD
RPVF,LV-0054
RPVF,IQ-0016
RPVF,OSKL
RPVF,NFTE
RPVF,NC-0005
RPVF,FOGM
RPVF,IQ-0009
RPVF,MZ-0004
RPVF,BY-0040
RPVF,OOMS
RPVF,DNAK
RPVF,MV-0011
RPVF,PH-0251
RPVF,YPXM
RPVF,HI47
RPVF,UTAV
RPVF,UT1F
RPVF,FDTS
RPVF,XK-0003
RPVF,SI-0014
RPVF,CZ-0089
RPVF,KG-0001
RPVF,BKPR
RPVF,KP-0033
KP-0035,SI-0019
KP-0035,LJNM
KP-0035,OANL
KP-0035,SCAA
KP-0035,FKKY
KP-0035,LOWS
KP-0035,GU-0001
KP-0035,NFTL
KP-0035,IN-0073
KP-0035,VRMM
KP-0035,FMCI
KP-0035,DTTG
KP-0035,MY-SPT
KP-0035,TJ-0001
KP-0035,EFKT
KP-0035,EE-0010
KP-0035,DNMA
KP-0035,FQCB
KP-0035,HTSU
KP-0035,FXKB
KP-0035,KP-0016
KP-0035,RK33
KP-0035,GF-0009
KP-0035,OOFQ
KP-0035,SIEL
KP-0035,ORMM
KP-0035,EH-0011
KP-0035,IQ-0016
KP-0035,UTAA
KP-0035,TZ-0122
KP-0035,LV-1288
KP-0035,VE-0075
KP-0035,SVQQ
KP-0035,LSGE
KP-0035,DABP
KP-0035,YSNF
KP-0035,IN-0107
KP-0035,FOGR
VRMV,BY-4247
VRMV,DTTB
VRMV,SVPY
VRMV,UTAA
VRMV,RS-0006
VRMV,LV-0032
VRMV,SVGE
VRMV,FDBT
VRMV,LDSB
VRMV,SVGZ
VRMV,UT1F
VRMV,PGUM
VRMV,DTTR
VRMV,GA-0006
VRMV,KP-0046
VRMV,BR-1695
VRMV,PH-0251
VRMV,LU-0002
VRMV,FZFU
VRMV,RS-0009
VRMV,DTTA
VRMV,IQ-0019
VRMV,FSSC
VRMV,DNMA
WBKE,OOMA
WBKE,HR-0018
WBKE,LSZN
WBKE,DAAN
WBKE,DRZR
WBKE,VREI
WBKE,PT-0070
WBKE,HEBA
WBKE,OAYW
WBKE,WAOM
WBKE,AF-0015
WBKE,EFKE
WBKE,RPUD
WBKE,NFTF
WBKE,SCAQ
WBKE,TJ-UT44
WBKE,FSDA
WBKE,OAFZ
WBKE,UABA
WBKE,SVPY
WBKE,LYPA
WBKE,SI-0019
WBKE,RS-0033
WBKE,VYEL
KP-0033,MZ-0059
KP-0033,VRAH
KP-0033,IN-0065
KP-0033,SY-0023
KP-0033,ID-KEA
KP-0033,SCTO
KP-0033,DRZR
KP-0033,EH-0005
KP-0033,LYPT
KP-0033,VYAS
KP-0033,IN-0067
KP-0033,LYNI
KP-0033,NWWI
KP-0033,SNFL
KP-0033,LOGW
KP-0033,FOOS
KP-0033,DRRU
KP-0033,LSGE
KP-0033,FKAG
KP-0033,LT-0012
KP-0033,BW-0022
KP-0033,VYMW
KP-0033,OS68
KP-0033,XK-0003
KP-0033,RS-0009
KP-0033,ORBD
KP-0033,BY-4247
KP-0033,LDZS
KP-0033,HUKS
KP-0033,EH-0013
KP-0033,RK6D
KP-0033,FKKN
KP-0033,VRMM
KP-0033,FXKB
KP-0033,SD9B
KP-0033,EH-0020
KP-0033,RPVF
WMAD,WMAE
WMAD,UMLI
WMAD,UG-0009
WMAD,BR-1827
WMAD,LDPN
WMAD,XK-0001
WMAD,FDSM
WMAD,WMKF
WMAD,WPEC
WMAD,RKTI
WMAD,PT-0067
WMAD,VE-0102
WMAD,AT-0024
WMAD,UTAV
WMAD,WPFL
WMAD,OM-0009
WMAD,AL-0002
WMAD,MV-0010
WMAD,VYMH
WMAD,LOIJ
WMAD,UT1G
WMAD,NWWM
WMAD,SCSK
WMAD,MZ-0017
WMAD,FI-0011
WMAD,LYDK
WMAD,EERI
WMAD,ID-0001
WMAD,VONS
WMAD,FZVC
WMAD,TZ-0054
WMAD,AF-0015
WMAD,GF-0012
WMAD,YSNF
WMAD,AXO
WMAD,MV-0002
WMAD,UMGG
WMAD,OAYW
WMAD,DAFH
WMAE,FDSM
WMAE,WMAD
WMAE,TM-UT56
WMAE,IQ-0051
WMAE,SI-0014
WMAE,BR-1695
WMAE,LKZA
WMAE,HUKC
WMAE,VE-0086
WMAE,ORTI
WMAE,RKTI
WMAE,GF-0010
WMAE,TW-CMJ
WMAE,RKST
WMAE,FBKK
WMAE,SOOA
WMAE,GA-0006
WMAE,LYPA
WMAE,MZ-0017
WMAE,LDZK
WMAE,VYMW
WMAE,PT-0017
WMAE,FSAL
WMAE,VYTN
WMAE,LOGP
WMAE,TW-0063
WMAE,BW-0046
WMAE,IN-0073
WMAE,EFKT
WMAE,KG-0043
WMAE,SCEK
WMAE,FZVC
WMAE,VI20
WMAE,BD-0022
WMAE,RKTE
WMAE,NG-0007
LDPN,FXMP
LDPN,XK-0001
LDPN,PGUM
LDPN,LJNM
LDPN,ID-0246
LDPN,WMAD
LDPN,VI20
LDPN,HEAZ
LDPN,MY-0016
LDPN,NC-0005
LDPN,IQ-0016
LDPN,LYNI
LDPN,ID-KEA
LDPN,DRZR
LDPN,HUKJ
LDPN,SCVQ
LDPN,CZ-0143
LDPN,LV-0054
LDPN,LDSB
LDPN,EH-0007
LDPN,OOMA
LDPN,FDKB
LDPN,MZ-0017
LDPN,AD-0002
LDPN,LYDK
LDPN,EEAA
LDPN,DZ-0038
TZ-0122,ID-KCI
TZ-0122,BW-0046
TZ-0122,FSDA
TZ-0122,SVQQ
TZ-0122,CM-0013
TZ-0122,LOWS
TZ-0122,FXLK
TZ-0122,FBSW
TZ-0122,FBGD
TZ-0122,NWWK
TZ-0122,FKKY
TZ-0122,UG-0008
TZ-0122,FDBT
TZ-0122,FI-0011
TZ-0122,SCST
TZ-0122,VI20
TZ-0122,HTPE
TZ-0122,LSZO
TZ-0122,DNBC
TZ-0122,KP-0035
TZ-0122,KP-0067
TZ-0122,AF-0015
TZ-0122,SCRW
TZ-0122,PT-0067
TZ-0122,UMLI
TZ-0122,SY-0023
TZ-0122,GF-0014
TZ-0122,OOMX
SIEL,VISR
SIEL,LEO
SIEL,NFTL
SIEL,EH-0020
SIEL,IQ-0016
SIEL,KG-0030
SIEL,EERI
SIEL,CZ-0197
SIEL,CZ-0082
SIEL,GF-0012
SIEL,EVKA
SIEL,MZ-0050
SIEL,HEEM
SIEL,WPFL
SIEL,WPOC
SIEL,NWWB
SIEL,CZ-0089
SIEL,EEAA
SIEL,YPXM
SIEL,NWWA
SIEL,KP-0035
SIEL,CM-0011
SIEL,KG-0010
SIEL,FBSN
SIEL,DRRU
SIEL,ID-KCI
SIEL,VRMH
SIEL,RS-0009
SIEL,DTTI
SIEL,ZLG
SIEL,MZ-0025
UMGG,DNKN
UMGG,LV-0017
UMGG,EFMP
UMGG,AF-0014
UMGG,KG-0001
UMGG,OS71
UMGG,RS-0006
UMGG,KP-0046
UMGG,HE31
UMGG,FDST
UMGG,NC-0005
UMGG,EH-0007
UMGG,ID-0001
UMGG,UTAA
UMGG,CM-0013
UMGG,TJ-0008
UMGG,HEAZ
UMGG,GF-0014
UMGG,GF-0012
UMGG,MZ-0025
UMGG,BY-0019
UMGG,PT-0137
UMGG,FKKY
UMGG,LV-0040
UMGG,TL-0001
UMGG,PH-0176
UMGG,VE-0102
UMGG,UT1J
UMGG,SOOM
UMGG,TJ-0001
UMGG,SCAA
UMGG,LDZS
UMGG,VIAR
UMGG,EFKE
UMGG,OAGZ
UMGG,WMAD
UMGG,LPHR
KP-0043,FXQN
KP-0043,HEAZ
KP-0043,DZ-0030
KP-0043,SI-0001
KP-0043,MZ-0052
KP-0043,FKAG
KP-0043,MV-0010
KP-0043,OOFQ
KP-0043,CZ-0197
KP-0043,GF-0010
KP-0043,FXKB
KP-0043,WRLH
KP-0043,VI20
KP-0043,WAHI
KP-0043,MZ-0050
KP-0043,XK-0005
KP-0043,BY-0034
KP-0043,SOOM
KP-0043,BY-3111
KP-0043,KG-0029
KP-0043,BD-0039
KP-0043,IQ-0019
KP-0043,TW-0062
KP-0043,FSDA
KP-0043,DNYO
KP-0043,KP-0082
KP-0043,KG-0010
KP-0043,FDKB
KP-0043,PGUM
KP-0043,FDNS
KP-0043,LOGP
KP-0043,OM-0009
KP-0043,TW-0058
KP-0043,HEEM
KP-0043,CM-0009
KP-0043,FSSC
KP-0043,LOLW
KP-0043,MY-SPT
KP-0043,IN-0073
KP-0043,UG-0016
KP-0043,SCEK
KP-0043,RK6D
KP-0043,XK-0002
KP-0043,EEKI
KP-0043,KG-0001
KP-0043,VRMH
WAHI,SD9B
WAHI,EERU
WAHI,BW-0022
WAHI,HUKC
WAHI,LOWL
WAHI,WPEC
WAHI,BD-0024
WAHI,PT-0116
WAHI,UTDL
WAHI,FXMM
WAHI,KG-0030
WAHI,KP-0043
WAHI,DNBC
