from,to
ZHHH,VYPT
ZHHH,VDPP
ZHHH,CN-0284
ZHHH,CY-0007
ZHHH,LLMR
ZHHH,AZ-0016
ZHHH,TW-0055
ZHHH,VNVT
ZHHH,VRAH
ZHHH,IL-0003
ZHHH,LLBS
ZHHH,AZ-0009
ZHHH,IQ-0010
ZHHH,WPAT
ZHHH,IL-0011
ZHHH,UD21
ZHHH,VYPK
ZHHH,UBBG
ZHHH,VDSA
ZHHH,CY-0005
ZHHH,AM-0006
ZHHH,ZUUU
ZHHH,CY-0001
ZHHH,UB18
ZHHH,CN-0040
ZHHH,ID-KCI
LA-0005,LLMR
LA-0005,TL-0001
LA-0005,VNPL
LA-0005,ORTI
LA-0005,SY-0028
LA-0005,ORBD
LA-0005,AZ-0009
LA-0005,VDMK
LA-0005,VNDH
LA-0005,UBBG
LA-0005,LLYO
LA-0005,LLET
LA-0005,VYPT
LA-0005,VDKH
LA-0005,VDSR
LA-0005,LB-0007
LA-0005,CY-NIC
LA-0005,VRDA
LA-0005,RCMS
LA-0005,CN-0359
LA-0004,LA-0002
LA-0004,TW-0004
LA-0004,WPFL
LA-0004,ZUUU
LA-0004,AZ-0003
LA-0004,AM-0004
LA-0004,VLSN
LA-0004,VNPL
LA-0004,UDSG
LA-0004,VLHS
LA-0004,ORKK
LA-0004,LLMG
LA-0004,VNDH
LA-0004,UDYZ
LA-0004,TW-0053
LA-0004,RCAY
LA-0004,VNSK
LA-0004,OLRA
LA-0004,IQ-0035
LA-0004,RCNN
LA-0004,CY-0007
LA-0004,VYTY
LA-0004,CY-0041
LA-0004,VRMD
LA-0007,AZ-0001
LA-0007,RCKU
LA-0007,AZ-0010
LA-0007,AZ-0018
LA-0007,SY-0028
LA-0007,CY-0005
LA-0007,WPEC
LA-0007,LB-0006
LA-0007,VNLD
LA-0007,ORMM
LA-0007,VRDA
LA-0007,VLSK
LA-0007,UB14
LA-0007,VDKK
LA-0007,CN-0040
LA-0007,MV-0003
LA-0007,VLAP
LA-0007,TW-0055
LA-0007,WPVQ
LA-0007,TW-0053
LA-0007,AEQ
LA-0007,CY-0079
LA-0007,OLRA
LA-0007,LLTN
LA-0007,AM-0002
LA-0007,CY-0071
LA-0007,TW-0004
LA-0007,TW-0039
LA-0006,VDKT
LA-0006,AZ-0013
LA-0006,NP-0015
LA-0006,ZGLD
LA-0006,VLHS
LA-0006,ZUUU
LA-0006,IQ-0051
LA-0006,ZUBJ
LA-0006,UBBZ
LA-0006,VLSN
LA-0006,CY-0079
LA-0006,TW-CMJ
LA-0006,UDSG
LA-0006,AZ-0012
LA-0006,LLMZ
LA-0006,ZBAD
LA-0006,VLLN
LA-0006,VNVT
LA-0006,LA-0001
LA-0006,OLKA
LA-0006,AM-0002
LA-0006,CN-0019
LA-0006,AM-0005
LA-0006,MV-0001
LA-0006,IQ-0016
LA-0006,VYPE
LA-0001,IL-0004
LA-0001,ZUBJ
LA-0001,AM-0002
LA-0001,LB-0007
LA-0001,VRMG
LA-0001,LB-0005
LA-0001,CY-0002
LA-0001,CN-0331
LA-0001,TW-0039
LA-0001,TW-0053
LA-0001,CY-0044
LA-0001,AZ-0015
LA-0001,LLMR
LA-0001,CY-0079
LA-0001,UB12
LA-0001,LL1B
LA-0001,AM-0003
LA-0001,IQ-0035
LA-0001,WPDB
LA-0001,VRMV
LA-0001,LA-0006
LA-0001,LLMZ
LA-0001,RCXY
LA-0001,ORKK
LA-0001,VRDA
LA-0001,ORSU
LA-0003,NP-0015
LA-0003,CY-0005
LA-0003,VDBG
LA-0003,CN-0331
LA-0003,VRMG
LA-0003,IL-0008
LA-0003,LB-0008
LA-0003,LLNV
LA-0003,UDYE
LA-0003,VYLN
LA-0003,VNDH
LA-0003,LCLK
LA-0003,WPOC
LA-0003,KH-0003
LA-0003,IQ-0009
LA-0003,VRMM
LA-0003,AM-0001
LA-0003,UB14
LA-0003,UDLS
LA-0003,WPVQ
LA-0003,LCEN
LA-0003,VNPK
LA-0003,VDSR
LA-0003,VYTN
LA-0003,UD21
LA-0002,IL-0011
LA-0002,LA-0004
LA-0002,IQ-0035
LA-0002,VNTR
LA-0002,UBBZ
LA-0002,WPDB
LA-0002,LLBS
LA-0002,VNTH
LA-0002,IQ-0016
LA-0002,IQ-0007
LA-0002,CN-0110
LA-0002,AZ-0004
LA-0002,VYMS
LA-0002,IL-0004
LA-0002,WPMN
LA-0002,VYMK
LA-0002,IL-0008
LA-0002,CY-0004
LA-0002,AZ-0010
UGEJ,WPOC
UGEJ,VYPE
UGEJ,TW-0039
UGEJ,RCNN
UGEJ,UB12
UGEJ,UDLS
UGEJ,VLLN
UGEJ,ID-KCI
UGEJ,WPDB
UGEJ,VYPU
UGEJ,ZGLD
UGEJ,CY-0007
UGEJ,VDSV
UGEJ,VYAS
UGEJ,CN-0331
UGEJ,SY-0028
UGEJ,WPDL
UGEJ,FND
UGEJ,VLXK
UGEJ,AZ-0012
VLLN,IQ-0035
VLLN,AZ-0003
VLLN,ORSH
VLLN,UB12
VLLN,UGEJ
VLLN,AM-0004
VLLN,AZ-0012
VLLN,IQ-0051
VLLN,UG11
VLLN,CY-0070
VLLN,IL-0006
VLLN,VNDH
VLLN,AM-0003
VLLN,UBBA
VLLN,LLMR
VLLN,VNRB
VLLN,WPVQ
VLLN,LB-0006
VLLN,AM-0002
VLLN,TW-0001
VLLN,AEQ
VLLN,VDKH
VLLN,LA-0006
VLLN,VNCG
VLLN,RCMS
VLLN,UDSG
KH-0001,VYMK
KH-0001,CY-0050
KH-0001,CY-0079
KH-0001,CN-0284
KH-0001,IQ-0032
KH-0001,VLAP
KH-0001,LB-0007
KH-0001,CY-0070
KH-0001,UB18
KH-0001,LB-0008
KH-0001,VRQM
KH-0001,VYMS
KH-0001,MV-0008
KH-0001,ZUBJ
KH-0001,CY-0004
KH-0001,CY-0025
KH-0001,WPFL
KH-0001,VDMK
KH-0001,ORAA
KH-0001,VYLN
KH-0001,OMY
KH-0001,AZ-0006
KH-0001,RCKU
KH-0001,ORKK
KH-0002,UDYE
KH-0002,IL-0008
KH-0002,ORTI
KH-0002,WPEC
KH-0002,VLSK
KH-0002,ZGLD
KH-0002,CN-0186
KH-0002,KH-0003
KH-0002,Z19O
KH-0002,TL-0002
KH-0002,LLBO
KH-0002,VRMU
KH-0002,CN-0040
KH-0002,VNMG
KH-0002,IQ-0005
KH-0002,RCLG
KH-0002,ZSJD
KH-0002,LLEK
KH-0002,ID-KCI
KH-0002,MV-0002
KH-0002,VNBP
KH-0002,TW-0004
KH-0002,VDPP
KH-0002,WPDL
KH-0002,ZUBJ
KH-0002,LB-0007
KH-0002,VDSV
KH-0002,AZ-0010
KH-0002,IQ-0010
KH-0003,ZSJD
KH-0003,VLSV
KH-0003,AEQ
KH-0003,VRMH
KH-0003,VYPK
KH-0003,VYTY
KH-0003,KH-0002
KH-0003,MV-0010
KH-0003,MV-0001
KH-0003,VRQM
KH-0003,TW-0058
KH-0003,LA-0003
KH-0003,ORDD
KH-0003,VLSN
KH-0003,LLYO
KH-0003,NP-0015
KH-0003,CY-0006
KH-0003,IQ-0051
KH-0003,TL-0002
KH-0003,AZ-0016
KH-0003,CN-0040
KH-0003,AM-0007
KH-0003,CY-0004
KH-0003,VLAP
KH-0003,CN-0235
KH-0003,Z19O
VNPK,AM-0002
VNPK,VDSR
VNPK,UDYE
VNPK,MV-0002
VNPK,WPVQ
VNPK,VYAS
VNPK,ORSH
VNPK,AZ-0015
VNPK,VYPK
VNPK,VRMO
VNPK,LCLK
VNPK,UBBZ
VNPK,VDBG
VNPK,CN-0059
VNPK,VYLN
VNPK,LLEK
VNPK,VLPV
VNPK,VNTH
VNPK,KMT
VNPK,VNRB
VNPK,VNMA
VNPK,VYPY
VNPK,CY-0071
VNPK,LA-0003
VNPK,VYEL
VNPK,VYHN
VNPK,CY-NIC
VNPK,VNPL
VNPL,UB14
VNPL,RCMS
VNPL,VRDA
VNPL,LA-0005
VNPL,IQ-0029
VNPL,ORSH
VNPL,VY02
VNPL,LCEN
VNPL,MV-0008
VNPL,TW-0062
VNPL,LA-0004
VNPL,OLRA
VNPL,AZ-0003
VNPL,CN-0284
VNPL,TW-0001
VNPL,VRQM
VNPL,ORAA
VNPL,ORMM
VNPL,VYPU
VNPL,TW-0053
VNPL,AM-0006
VNPL,IL-0003
VNPL,VNPK
VYTY,ID-KCI
VYTY,TL-0002
VYTY,ORQW
VYTY,ZUBJ
VYTY,KH-0003
VYTY,AZ-0004
VYTY,VNRB
VYTY,CY-0008
VYTY,WPOC
VYTY,VNCG
VYTY,CN-0284
VYTY,CY-0005
VYTY,LL1B
VYTY,RCMT
VYTY,IQ-0035
VYTY,AZ-0016
VYTY,ORKK
VYTY,VRQM
VYTY,IL-0008
VYTY,IQ-0032
VYTY,VYPT
VYTY,OLKA
VYTY,PCQ
VYTY,LA-0004
VDKH,LLBG
VDKH,AM-0008
VDKH,ORSH
VDKH,CN-0059
VDKH,LLMG
VDKH,IQ-0043
VDKH,VNSI
VDKH,IL-0004
VDKH,VDSV
VDKH,CY-0071
VDKH,VRMG
VDKH,TW-CMJ
VDKH,TW-0004
VDKH,Z19O
VDKH,VRMV
VDKH,RCMS
VDKH,AEQ
VDKH,LA-0005
VDKH,VLLN
VDKH,UB14
VDKH,ORBD
VDKH,RCXY
VDKH,AZ-0018
VDKH,UDYE
VDKH,IQ-0019
Z19O,CY-0004
Z19O,RCMT
Z19O,VNTR
Z19O,VLSV
Z19O,VDKK
Z19O,VYMW
Z19O,KH-0002
Z19O,RCMS
Z19O,VNMA
Z19O,IL-0008
Z19O,LCLK
Z19O,VDKH
Z19O,LLTN
Z19O,AZ-0018
Z19O,WPEC
Z19O,TW-0001
Z19O,ORSU
Z19O,VLAP
Z19O,VY02
Z19O,AM-0006
Z19O,KH-0003
ORKK,ORQW
ORKK,LL59
ORKK,TW-0001
ORKK,VRDA
ORKK,VNLT
ORKK,ORDD
ORKK,VYAS
ORKK,IL-0008
ORKK,UDYZ
ORKK,LA-0004
ORKK,VYMW
ORKK,ZBAD
ORKK,LB-0004
ORKK,RCNN
ORKK,VYTY
ORKK,VRMO
ORKK,LB-0006
ORKK,VYLS
ORKK,VNMN
ORKK,VYMK
ORKK,CY-0007
ORKK,AM-0005
ORKK,LA-0001
ORKK,IQ-0032
ORKK,CY-0050
ORKK,KH-0001
ORKK,LLYO
VDKK,LB-0008
VDKK,AM-0006
VDKK,Z19O
VDKK,IL-0012
VDKK,TW-0032
VDKK,TW-0007
VDKK,VLXL
VDKK,AEQ
VDKK,CN-0110
VDKK,MV-0002
VDKK,UB12
VDKK,LA-0007
VDKK,ORQW
VDKK,WPVQ
VDKK,AM-0007
VDKK,VDSR
VDKK,WPDL
VDKK,CY-0004
VDKK,CN-0134
VDKK,CN-0284
VDKK,ZUUU
AEQ,TW-0063
AEQ,IL-0006
AEQ,KH-0003
AEQ,AZ-0006
AEQ,AM-0001
AEQ,VNTH
AEQ,IQ-0035
AEQ,VDKC
AEQ,LLMG
AEQ,WPFL
AEQ,CN-0040
AEQ,AM-0003
AEQ,VYPE
AEQ,LLET
AEQ,VDKK
AEQ,AM-0006
AEQ,VDKH
AEQ,VRMV
AEQ,CY-0025
AEQ,LA-0007
AEQ,VLLN
AEQ,VLAP
AEQ,UB12
AEQ,OLRA
AEQ,LB-0006
VDKC,VLVT
VDKC,VDRK
VDKC,AZ-0009
VDKC,VDMK
VDKC,CN-0186
VDKC,LB-0005
VDKC,CY-0004
VDKC,VNVT
VDKC,IQ-0019
VDKC,MV-0002
VDKC,AEQ
VDKC,LLYO
VDKC,VRMO
VDKC,VNLT
VDKC,AM-0003
VDKC,WPAT
VDKC,IQ-0051
VDKC,CY-0005
VDKC,TW-0007
VDKC,AZ-0001
VDKC,IQ-0009
LLYO,WPDB
LLYO,WPEC
LLYO,AM-0003
LLYO,IQ-0007
LLYO,LLTN
LLYO,IQ-0035
LLYO,AZ-0004
LLYO,NP-0015
LLYO,VDSV
LLYO,VRNT
LLYO,PCQ
LLYO,AZ-0009
LLYO,VDKC
LLYO,UG11
LLYO,OLBA
LLYO,FND
LLYO,VRMV
LLYO,LA-0005
LLYO,KH-0003
LLYO,ZBAD
LLYO,AZ-0001
LLYO,OLRA
LLYO,UBBZ
LLYO,VNBP
LLYO,VLSN
LLYO,VNRB
LLYO,VDMK
LLYO,TW-0063
LLYO,TL-0002
LLYO,ORKK
VDKT,WPFL
VDKT,LA-0006
VDKT,TW-0001
VDKT,VNBR
VDKT,VNMG
VDKT,OLKA
VDKT,LCLK
VDKT,LLTN
VDKT,LLBS
VDKT,ORSU
VDKT,CY-0001
VDKT,NP-0015
VDKT,LLMZ
VDKT,LLNV
VDKT,PCQ
VDKT,LLMR
VDKT,AM-0005
VDKT,AZ-0003
VDKT,IQ-0043
VDKT,RCNN
VDKT,ZBAD
VDKT,ORSH
VDKT,AM-0002
VDKT,VYLS
VDKT,UBBZ
VDKT,UB14
PCQ,IQ-0016
PCQ,LLTN
PCQ,VYMW
PCQ,UBBZ
PCQ,VRMH
PCQ,CY-0025
PCQ,TW-CMJ
PCQ,VNTH
PCQ,LB-0004
PCQ,LLYO
PCQ,UDLS
PCQ,VDSR
PCQ,IL-0004
PCQ,VDKT
PCQ,AM-0007
PCQ,VLAP
PCQ,CY-0044
PCQ,LB-0008
PCQ,IL-0011
PCQ,IL-0006
PCQ,TW-0039
PCQ,TW-0062
PCQ,OLRA
PCQ,WPDL
PCQ,AZ-0015
PCQ,VYTY
PCQ,TL-0001
PCQ,VLTK
VNRB,VDSA
VNRB,LLBO
VNRB,LB-0006
VNRB,UB14
VNRB,UBBZ
VNRB,VYTY
VNRB,VYBG
VNRB,RCLG
VNRB,LLMR
VNRB,TW-0058
VNRB,CN-0110
VNRB,VNBP
VNRB,CN-0283
VNRB,LB-0004
VNRB,MV-0011
VNRB,VLLN
VNRB,IL-0004
VNRB,IQ-0029
VNRB,AM-0008
VNRB,ID-KCI
VNRB,VDSY
VNRB,VNPK
VNRB,VRNT
VNRB,VNBW
VNRB,VYTN
VNRB,ORSU
VNRB,LLYO
VNRB,AZ-0013
VNRB,CY-0070
VNRB,CN-0019
RCXY,VNBW
RCXY,TW-0063
RCXY,VRMV
RCXY,VLXL
RCXY,VYEL
RCXY,TW-0006
RCXY,OLKA
RCXY,VLTK
RCXY,IQ-0010
RCXY,CY-0007
RCXY,LLET
RCXY,CY-0025
RCXY,WPOC
RCXY,ZUUU
RCXY,TW-0055
RCXY,VYAS
RCXY,UDSG
RCXY,UBBG
RCXY,CY-0001
RCXY,LCPH
RCXY,IL-0012
RCXY,TL-0002
RCXY,VDKH
RCXY,LA-0001
RCXY,WPFL
RCXY,AZ-0001
TW-CMJ,RCLG
TW-CMJ,CY-0041
TW-CMJ,VRMH
TW-CMJ,VYSA
TW-CMJ,LLMR
TW-CMJ,UDYZ
TW-CMJ,VNLD
TW-CMJ,PCQ
TW-CMJ,LLTN
TW-CMJ,WPDL
TW-CMJ,IL-0012
TW-CMJ,VDKH
TW-CMJ,VYPT
TW-CMJ,LA-0006
TW-CMJ,RCAY
TW-CMJ,LCRA
TW-CMJ,LLHA
TW-CMJ,IQ-0005
TW-CMJ,ORQW
TW-CMJ,VNTH
TW-CMJ,VRMG
TW-CMJ,OLRA
TW-CMJ,LLBO
TW-CMJ,OLKA
TW-CMJ,IQ-0051
VDMK,VNBP
VDMK,TW-0032
VDMK,UD21
VDMK,LLMZ
VDMK,UBBG
VDMK,UBBA
VDMK,VDKC
VDMK,CN-0059
VDMK,CY-0070
VDMK,LLBG
VDMK,LA-0005
VDMK,AZ-0013
VDMK,IQ-0016
VDMK,VRMD
VDMK,VYPK
VDMK,CN-0019
VDMK,VLAP
VDMK,KH-0001
VDMK,IQ-0010
VDMK,VLHS
VDMK,VYBG
VDMK,VRAH
VDMK,VYLS
VDMK,ORSH
VDMK,ZBAD
VDMK,ORTI
VDMK,AZ-0004
VDMK,LLYO
WPAT,ORBD
WPAT,CY-0002
WPAT,MV-0001
WPAT,VDBG
WPAT,NP-0015
WPAT,KMT
WPAT,CY-0079
WPAT,ZHHH
WPAT,CY-0044
WPAT,WPDL
WPAT,VDSR
WPAT,CN-0186
WPAT,VDKC
WPAT,VRMG
WPAT,TW-0039
WPAT,LL1B
WPAT,IQ-0019
WPAT,CN-0284
WPAT,CN-0331
WPAT,ORAA
WPAT,ZSJD
WPAT,VNDP
WPAT,VNLD
WPAT,AZ-0013
WPAT,LB-0007
WPAT,VNBW
WPAT,WPFL
WPAT,MV-0002
WPAT,UDSG
WPAT,RCLG
WPAT,VNCG
WPAT,UBBG
WPAT,AM-0003
ORMM,UB18
ORMM,UBBQ
ORMM,LL1B
ORMM,VRMO
ORMM,CN-0134
ORMM,VDSV
ORMM,UBBG
ORMM,VYPT
ORMM,CN-0019
ORMM,VDSY
ORMM,AZ-0001
ORMM,IQ-0010
ORMM,UB12
ORMM,VYMW
ORMM,ZUUU
ORMM,VLSK
ORMM,LA-0007
ORMM,UDYZ
ORMM,MV-0008
ORMM,VDPP
ORMM,OLKA
ORMM,VYEL
ORMM,LLMG
ORMM,LLEK
ORMM,OMY
ORMM,IQ-0035
ORMM,CY-0050
ORMM,VNPL
ORMM,AM-0008
ORMM,MV-0011
ORMM,WPDB
ORMM,LLBO
ZUBJ,LA-0001
ZUBJ,AZ-0010
ZUBJ,ZBAD
ZUBJ,VYTY
ZUBJ,RCNN
ZUBJ,ORTI
ZUBJ,ORQW
ZUBJ,RCMS
ZUBJ,VYPU
ZUBJ,TW-0055
ZUBJ,LA-0006
ZUBJ,YYA
ZUBJ,VDSV
ZUBJ,KH-0001
ZUBJ,IQ-0009
ZUBJ,VNBW
ZUBJ,IL-0011
ZUBJ,CY-0079
ZUBJ,WPMN
ZUBJ,MV-0002
ZUBJ,MV-0010
ZUBJ,AM-0008
ZUBJ,RCLG
ZUBJ,CN-0284
ZUBJ,KH-0002
ZUBJ,CY-0007
ZUBJ,VYBG
ZUBJ,UBBQ
ZUBJ,IQ-0043
OLRA,YYA
OLRA,CN-0059
OLRA,SY-0028
OLRA,ORQW
OLRA,WPOC
OLRA,VNBP
OLRA,LLMZ
OLRA,LB-0008
OLRA,VNPL
OLRA,UBBG
OLRA,VLSV
OLRA,VRMH
OLRA,LLNV
OLRA,LCPH
OLRA,IL-0004
OLRA,VYLS
OLRA,LA-0004
OLRA,UBBZ
OLRA,TW-CMJ
OLRA,LLYO
OLRA,PCQ
OLRA,VRDA
OLRA,LA-0007
OLRA,WPFL
OLRA,AZ-0013
OLRA,WPMN
OLRA,AEQ
OLRA,OLKA
OLRA,TW-0063
AXF,VYAS
AXF,LLMG
AXF,VLOS
AXF,VLSV
AXF,LL1B
AXF,VNBW
AXF,CY-0070
AXF,ORDD
AXF,LLTN
AXF,UG11
AXF,VYMH
AXF,IQ-0007
AXF,LLET
AXF,AM-0004
AXF,IL-0004
AXF,ID-KCI
AXF,CY-0005
AXF,CN-0235
AXF,VDPP
AXF,IL-0003
AXF,AZ-0010
AXF,LB-0008
AXF,UB18
AXF,AZ-0004
AXF,UDYZ
AXF,VNBP
OLBA,AM-0009
OLBA,MV-0002
OLBA,VLSN
OLBA,TW-0006
OLBA,VLTK
OLBA,CY-0071
OLBA,CY-0007
OLBA,VLXL
OLBA,UDYE
OLBA,CY-0041
OLBA,LLYO
OLBA,VYPT
OLBA,CY-0050
OLBA,ORSU
OLBA,WPVQ
OLBA,UDSG
OLBA,VNTH
OLBA,LCEN
OLBA,VDSA
OLBA,LB-0008
OLBA,TW-0003
OLBA,VLVT
OLBA,UDYZ
OLBA,VLSV
OLBA,UG11
UDSG,CN-0359
UDSG,KMT
UDSG,ORSU
UDSG,VRMD
UDSG,AZ-0018
UDSG,ORSH
UDSG,TW-0032
UDSG,OMY
UDSG,LA-0004
UDSG,MV-0001
UDSG,VYMD
UDSG,LB-0005
UDSG,LA-0006
UDSG,VRMH
UDSG,IQ-0009
UDSG,VRMG
UDSG,OLBA
UDSG,RCXY
UDSG,RCKU
UDSG,AZ-0001
UDSG,CN-0019
UDSG,RCNN
UDSG,RCAY
UDSG,AM-0002
UDSG,VLSK
UDSG,WPAT
UDSG,VRMM
UDSG,TW-0004
UDSG,VLLN
VNTH,IQ-0016
VNTH,AM-0001
VNTH,AZ-0012
VNTH,UBBA
VNTH,VNDP
VNTH,WPMN
VNTH,AEQ
VNTH,PCQ
VNTH,VYPT
VNTH,CY-0008
VNTH,TW-0004
VNTH,LA-0002
VNTH,ORAA
VNTH,VYAS
VNTH,AM-0004
VNTH,TW-CMJ
VNTH,OLBA
VNTH,LLBG
VNTH,VNPK
VNTH,IL-0006
VNTH,VNLT
VNTH,AZ-0009
VNTH,VNLD
LLMR,VLSK
LLMR,LA-0005
LLMR,IQ-0029
LLMR,VYAS
LLMR,ZHHH
LLMR,TW-CMJ
LLMR,WPDL
LLMR,VNRB
LLMR,VLAP
LLMR,AZ-0001
LLMR,ZGLD
LLMR,VNLT
LLMR,LA-0001
LLMR,LLEK
LLMR,AM-0009
LLMR,VDKT
LLMR,LCEN
LLMR,VLLN
LLMR,VLVT
LLMR,AZ-0003
LLMR,CN-0186
LLMR,CN-0110
LLMR,IQ-0051
LLMR,VDSR
LLMR,VLSV
LLMR,UBBQ
LLMR,VYPT
LLMR,ZUUU
LLMR,VLOS
LLMR,VYHN
LLMR,CY-0025
VDPP,AM-0005
VDPP,CY-NIC
VDPP,ZHHH
VDPP,YYA
VDPP,VLSK
VDPP,UG11
VDPP,CY-0002
VDPP,LLMZ
VDPP,VNCG
VDPP,FND
VDPP,IL-0008
VDPP,ORMM
VDPP,KH-0002
VDPP,AXF
VDPP,VLAP
VDPP,MV-0004
VDPP,VRDA
VDPP,WPMN
VDPP,VNSI
VDPP,CY-0025
VDPP,AM-0004
WPDL,VRMH
WPDL,CY-0003
WPDL,WPFL
WPDL,TW-0003
WPDL,LLMR
WPDL,CY-0005
WPDL,ORDD
WPDL,TW-CMJ
WPDL,ORSH
WPDL,WPAT
WPDL,AM-0004
WPDL,VYLN
WPDL,LLTN
WPDL,TW-0039
WPDL,LB-0008
WPDL,FJDG
WPDL,VYBG
WPDL,CN-0359
WPDL,KH-0002
WPDL,PCQ
WPDL,WPOC
WPDL,AZ-0001
WPDL,FND
WPDL,VDKK
WPDL,MV-0011
WPDL,LLEK
WPDL,UGEJ
CN-0186,CY-NIC
CN-0186,IQ-0009
CN-0186,IQ-0007
CN-0186,AM-0004
CN-0186,VRMU
CN-0186,IL-0004
CN-0186,VDKC
CN-0186,VYPY
CN-0186,NP-0015
CN-0186,KH-0002
CN-0186,VNBW
CN-0186,UB18
CN-0186,UBBQ
CN-0186,VYBG
CN-0186,VYPK
CN-0186,WPAT
CN-0186,TL-0002
CN-0186,TW-0001
CN-0186,CY-0071
CN-0186,VYMK
CN-0186,UG11
CN-0186,LLMR
CN-0186,LLBS
CN-0186,TW-0062
CN-0186,VRAH
CN-0186,VLVT
CN-0186,CN-0110
LLMZ,VDSV
LLMZ,FJDG
LLMZ,IQ-0051
LLMZ,VDMK
LLMZ,ORSH
LLMZ,ZBAD
LLMZ,CY-0008
LLMZ,OLRA
LLMZ,VDPP
LLMZ,VYHN
LLMZ,CY-0071
LLMZ,LB-0005
LLMZ,VDKT
LLMZ,VRDA
LLMZ,CN-0235
LLMZ,CY-0041
LLMZ,ZSJD
LLMZ,LA-0006
LLMZ,ORSU
LLMZ,MV-0010
LLMZ,LA-0001
LLMZ,WPEC
LLMZ,VLAP
LLMZ,RCAY
LLMZ,WPFL
VLPV,VRMO
VLPV,TW-0006
VLPV,LB-0004
VLPV,LLTN
VLPV,VYPT
VLPV,IQ-0032
VLPV,IQ-0035
VLPV,VYLN
VLPV,RCNN
VLPV,UD21
VLPV,VYEL
VLPV,TW-0032
VLPV,VDBG
VLPV,TW-0004
VLPV,VNPK
VLPV,VDSV
VLPV,UBBZ
VLPV,CY-0004
VLPV,CY-0006
VLPV,ZBAD
VLPV,CY-0007
VNDH,TW-0062
VNDH,UDYE
VNDH,VDSA
VNDH,YYA
VNDH,CY-0071
VNDH,LA-0003
VNDH,VRDA
VNDH,VDSV
VNDH,VRMV
VNDH,LA-0005
VNDH,VLLN
VNDH,AM-0003
VNDH,IQ-0019
VNDH,LA-0004
VNDH,RCKU
VNDH,VRMG
VNDH,VNVT
VNDH,VLAP
VNDH,ORQW
VNDH,ZBAD
VNDH,SY-0028
VNDH,VDSR
VNDH,VLXL
LCLK,CY-0070
LCLK,VNMN
LCLK,AM-0007
LCLK,MV-0004
LCLK,AZ-0016
LCLK,CN-0284
LCLK,AM-0005
LCLK,VYBG
LCLK,ORAA
LCLK,VDKT
LCLK,TW-0063
LCLK,LA-0003
LCLK,Z19O
LCLK,ZBAD
LCLK,VNPK
LCLK,CY-0002
LCLK,ZUUU
LCLK,VYHN
LCLK,AM-0004
LCLK,VYPK
LCLK,VYLN
LCLK,LL59
LCLK,VRNT
VNTR,IQ-0032
VNTR,UB14
VNTR,Z19O
VNTR,UBEE
VNTR,VRMH
VNTR,LA-0002
VNTR,MV-0002
VNTR,LB-0005
VNTR,RCNN
VNTR,IQ-0019
VNTR,TW-0063
VNTR,ORTI
VNTR,CN-0134
VNTR,ORSU
VNTR,VYLS
VNTR,VRQM
VNTR,LL59
VNTR,LL1B
VNTR,CN-0019
VNTR,VYEL
WPEC,LLYO
WPEC,AZ-0006
WPEC,CN-0059
WPEC,LB-0004
WPEC,VYBG
WPEC,MV-0001
WPEC,TW-0062
WPEC,KH-0002
WPEC,CN-0284
WPEC,TL-0002
WPEC,AM-0004
WPEC,LA-0007
WPEC,UBBG
WPEC,UDYE
WPEC,Z19O
WPEC,ID-KCI
WPEC,VRMG
WPEC,VNLT
WPEC,VDSY
WPEC,VDBG
WPEC,UBBA
WPEC,VLOS
WPEC,RCKU
WPEC,LLMZ
WPEC,ORSH
YYA,VRQM
YYA,OLRA
YYA,AZ-0013
YYA,WPDB
YYA,VDPP
YYA,VNDH
YYA,VYBG
YYA,AM-0004
YYA,AZ-0018
YYA,ZUBJ
YYA,ORQW
YYA,UDYE
YYA,AM-0005
YYA,LB-0007
YYA,VYEL
YYA,VLHS
YYA,TW-0039
YYA,VNCG
YYA,IQ-0009
VNBR,IQ-0019
VNBR,VRNT
VNBR,VDKT
VNBR,UB18
VNBR,FND
VNBR,VNSK
VNBR,VRMV
VNBR,VDSR
VNBR,RCAY
VNBR,AM-0005
VNBR,VRMM
VNBR,AM-0002
VNBR,VRMO
VNBR,CN-0331
VNBR,UBBZ
VNBR,AM-0001
VNBR,LLBO
VNBR,AZ-0013
VYHN,VYPU
VYHN,VLSN
VYHN,AZ-0013
VYHN,TW-0007
VYHN,VYAS
VYHN,VLOS
VYHN,RCMT
VYHN,LLMZ
VYHN,MV-0011
VYHN,CN-0040
VYHN,CY-0041
VYHN,TW-0058
VYHN,WPOC
VYHN,AM-0009
VYHN,LLNV
VYHN,LCLK
VYHN,CY-0025
VYHN,VLSV
VYHN,CY-0079
VYHN,ORSU
VYHN,ORQW
VYHN,AZ-0010
VYHN,VYPY
VYHN,IL-0004
VYHN,LL1B
VYHN,VNPK
VYHN,LLMR
CY-0050,KH-0001
CY-0050,VY02
CY-0050,VYAS
CY-0050,VLSV
CY-0050,TW-0003
CY-0050,RCNN
CY-0050,UB14
CY-0050,RCAY
CY-0050,VNBP
CY-0050,UB12
CY-0050,OLBA
CY-0050,VDSA
CY-0050,RCKU
CY-0050,VNVT
CY-0050,FND
CY-0050,VYLS
CY-0050,LB-0004
CY-0050,LLBS
CY-0050,VRMO
CY-0050,ORMM
CY-0050,CN-0359
CY-0050,CN-0283
CY-0050,ORKK
CY-0050,LLET
CY-0050,VYPT
CY-0050,AM-0005
