from,to
GB-0161,LEJR
GB-0161,IT-0531
GB-0161,VGSY
GB-0161,OEUM
GB-0161,OEGT
GB-0161,DGAH
GB-0161,OJMS
GB-0161,VNDP
VNBW,IT-0312
VNBW,DGLY
VNBW,VCCN
VNBW,IT-0531
VNBW,BG-0030
VNBW,OEDF
VNBW,K1X1
VNBW,FVHY
VNBW,NE-0002
VNBW,HSGF
VNBW,UG28
VNBW,UY-0011
VNBW,SPSA
VNBW,SURV
VNBW,SIEL
VNBW,PTPN
VNBW,UA-0033
VNBW,DNBB
VNBW,RS-0008
VNBW,AE-0091
VNBW,FMML
VNBW,SO-0019
VNBW,AE-0128
VNBW,VVVH
VNBW,VN-0055
VNBW,FDNG
VNBW,EDQR
VNBW,WBKO
VNBW,EGJJ
UD21,UA-0030
UD21,EGJJ
UD21,LB-0004
UD21,UGMM
UD21,LBSD
UD21,HUMW
UD21,FR-0312
UD21,RS-0008
UD21,UKLN
UD21,AM-0003
UD21,SGPI
UD21,NTAA
UD21,LYKT
UD21,VVVT
UD21,LFDE
UD21,MG-0017
UD21,UTAT
UD21,WBKE
UD21,HSWD
UD21,ZM-0020
UD21,DTTX
UD21,SUGN
UD21,HCMH
UD21,UTAV
UD21,DTTB
UD21,DGLW
UD21,OMAL
UD21,VVRG
UD21,LT-0012
UD21,BD-0024
UD21,FVIN
UD21,DRRU
UD21,NVSD
UD21,FHSH
AE-0115,VNVT
AE-0115,HESC
AE-0115,DNBB
AE-0115,ZM-0011
AE-0115,DGLW
AE-0115,VVPR
AE-0115,MY-0041
AE-0115,DTTF
AE-0115,ELLX
AE-0115,LEMS
AE-0115,GULB
AE-0115,AO-0005
AE-0115,FM-0001
AE-0115,FDBM
AE-0115,SK-0046
AE-0115,LSPF
AE-0115,FDNG
AE-0115,HSGN
AE-0115,NE-0002
AE-0115,LRTM
AE-0115,FDNH
AE-0115,LSXV
AE-0115,GAKM
AE-0115,BG-0103
AE-0115,HCMG
AE-0115,RS-0006
RO-0056,FDST
RO-0056,FQXA
RO-0056,GANK
RO-0056,UT1F
RO-0056,US-2786
RO-0056,VGTJ
RO-0056,OJAM
RO-0056,LV-0017
RO-0056,LRPH
RO-0056,OMAQ
RO-0056,GG64
RO-0056,US-2932
RO-0056,DE-0222
RO-0056,FVCV
RO-0056,SGST
RO-0056,AO-0015
RO-0056,HEBA
RO-0056,K1X1
RO-0056,LIDA
RO-0056,DNMM
RO-0056,MY-0016
RO-0056,UG-0007
RO-0056,WMAD
RO-0056,SA-0002
RO-0056,FKKD
RO-0056,GABF
RO-0056,IT-0237
RO-0056,TM-0001
RO-0056,SURV
RO-0056,FM-ULI
RO-0056,EDXD
RO-0056,FLSH
FLNY,HSSW
FLNY,EDTK
FLNY,LV-0017
FLNY,VGCB
FLNY,PY-0016
FLNY,MY-0041
FLNY,LB-0008
FLNY,LZNI
FLNY,VCCV
FLNY,VNMN
FLNY,K1X1
FLNY,RO-0003
FLNY,OJ38
FLNY,RO-0051
FLNY,NG-0006
FLNY,GB-0774
FLNY,DTTG
FLNY,UGSB
FLNY,KBPP
FLNY,DRZL
FLNY,TM-UT52
FLNY,FQCB
FLNY,UA-0033
FLNY,LK-0002
FLNY,FWSU
FLNY,NE-0002
FLNY,FDBT
FLNY,BR-1695
FLNY,BYL
FLNY,DRZT
FLNY,UT1G
FLNY,MG-0006
FLNY,UTAA
FLNY,AM-0008
FLNY,ENBM
FLNY,UY-0011
FVBB,FDKB
FVBB,DNBB
FVBB,VCCV
FVBB,HEAZ
FVBB,GULB
FVBB,FWSU
FVBB,DT70
FVBB,DE-0068
FVBB,GN-0001
FVBB,NO-0017
FVBB,AE-0128
FVBB,RI22
FVBB,FMML
FVBB,FKAG
FVBB,FMNQ
FVBB,DTTR
FVBB,NTKF
FVBB,PTYA
FVBB,LYKI
FVBB,UGSB
FVBB,UT1G
FVBB,RO-0003
FVBB,HBBK
FVBB,SK-0013
FVBB,BG-0110
FVBB,GUFH
FVBB,HBBA
FVBB,BG-0030
FVBB,UG-0009
FVBB,HUKC
FVBB,FMNF
RO-0051,SUGN
RO-0051,UY-0010
RO-0051,GABF
RO-0051,LEMS
RO-0051,RS-0001
RO-0051,CM-0013
RO-0051,UG-0008
RO-0051,K7K5
RO-0051,FLNY
RO-0051,NTGJ
RO-0051,DTTI
RO-0051,DTTR
RO-0051,UTAT
RO-0051,HBBA
RO-0051,FDBT
RO-0051,SPHI
RO-0051,HUKC
RO-0051,SPBC
RO-0051,GUMA
RO-0051,FVIN
RO-0051,BD-0039
RO-0051,GUOK
RO-0051,LSGG
RO-0051,XVL
RO-0051,73IA
RO-0051,AM-0009
RO-0051,FNZE
RO-0051,UT1J
RO-0051,SK-0075
RO-0051,MY-0026
RO-0051,FWLE
RO-0051,HESW
RO-0051,MG-0006
RO-0051,ZW-0054
RO-0051,AM-0001
RO-0051,NE-0002
RO-0051,FWKI
RO-0051,DGLE
RO-0051,UGKO
RO-0051,SK-0011
UT1G,NTUV
UT1G,BG-0042
UT1G,MZ-0025
UT1G,VGCB
UT1G,RO-0014
UT1G,AE-0089
UT1G,ZM-0019
UT1G,RO-0044
UT1G,SD-0001
UT1G,FLSH
UT1G,BR-1695
UT1G,LSGG
UT1G,UDSG
UT1G,OBBI
UT1G,DTTR
UT1G,HEOC
UT1G,VN-0055
UT1G,VCCK
UT1G,DE-0228
UT1G,ZW-0032
UT1G,BYL
UT1G,VN-0037
UT1G,NG-0007
UT1G,HUMW
UT1G,FVBB
UT1G,FHSH
UT1G,FLNY
UT1G,LV-0032
UT1G,GLBU
UT1F,HCMN
UT1F,SY-0028
UT1F,AM-0008
UT1F,TM-0001
UT1F,DGSI
UT1F,RO-0056
UT1F,HUEN
UT1F,FR-0343
UT1F,LB-0006
UT1F,HEOC
UT1F,GE-0013
UT1F,RS-0001
UT1F,VVVH
UT1F,OMAR
UT1F,GCRR
UT1F,MZ-0004
UT1F,GLGE
UT1F,FNZE
UT1F,MZ-0017
UT1F,SA-0002
UT1F,MY-0041
UT1F,EVKA
UT1F,FR-0418
UT1F,FVHY
UT1F,RO-0011
UT1F,LYNI
UT1F,LIPV
UT1F,HCMW
UT1F,IT-0312
UT1F,HUMW
UT1F,LEIG
UT1F,GUCY
UT1F,LZRU
UT1F,LV-1288
HSWD,LEJR
HSWD,FQ49
HSWD,BD-0022
HSWD,NTGG
HSWD,MZ-0004
HSWD,BG-0067
HSWD,GGBU
HSWD,AO-0030
HSWD,UDSG
HSWD,SPHO
HSWD,VGIS
HSWD,ELNT
HSWD,HBBO
HSWD,GABD
HSWD,HUKS
HSWD,UD21
HSWD,ENKJ
HSWD,MZ-0052
HSWD,DNBC
HSWD,FWLE
HSWD,HUMW
HSWD,GB-0968
HSWD,LIAR
HSWD,GUSI
HSWD,VNPL
HSWD,RS-0032
HSWD,FMCH
HSWD,ZM-0002
HSWD,BJT
SPPO,CM-0009
SPPO,DTTF
SPPO,OMAL
SPPO,BG-0042
SPPO,LBWB
SPPO,FLSH
SPPO,SPTI
SPPO,HSSK
SPPO,DGLW
SPPO,UT1J
SPPO,FDMH
SPPO,NG-0006
SPPO,VNPL
SPPO,SO-0011
SPPO,PE-0027
SPPO,NVVB
SPPO,AM-0001
LR-0001,HBBL
LR-0001,FM-ULI
LR-0001,VGZR
LR-0001,DTMB
LR-0001,FDKB
LR-0001,LSZN
LR-0001,DE-0222
LR-0001,LSXV
LR-0001,GUGO
LR-0001,SK-0007
LR-0001,LYNI
LR-0001,DGSI
LR-0001,GB-0676
LR-0001,HEOC
LR-0001,AE-0089
LR-0001,SK-0073
LR-0001,LIAR
LR-0001,AO-0015
LR-0001,LZNI
LR-0001,SPTI
LR-0001,UY-0002
LR-0001,LB-0008
LR-0001,FMCN
LR-0001,SUCL
LR-0001,XVL
LR-0001,WBGJ
LR-0001,LSZH
LR-0001,HSSW
LR-0001,BR-0131
LR-0001,FDMH
LR-0001,NTGM
UT1J,DRZN
UT1J,RO-0011
UT1J,OEUM
UT1J,ZM-0019
UT1J,LV-1288
UT1J,MY-SPT
UT1J,DNMM
UT1J,PTYA
UT1J,LV-0013
UT1J,UTAT
UT1J,VVGL
UT1J,EVTA
UT1J,OLRA
UT1J,US-2932
UT1J,GAMK
UT1J,FNCC
UT1J,SD9B
UT1J,WMAD
UT1J,LIDA
UT1J,HSKI
UT1J,FKKY
UT1J,SPPO
UT1J,AM-0006
UT1J,VGTJ
UT1J,UA-0145
UT1J,LEMS
UT1J,SK-0013
UT1J,GULB
UT1J,VNVT
UT1J,HBBL
UT1J,RO-0051
UT1J,DTTF
UT1J,UG28
UT1J,MY-0041
UT1J,VVVT
UT1J,NTGE
UT1J,LV-0054
UT1J,VCCV
UT1J,HE16
UT1J,SIEL
UT1J,OLBA
UT1J,SPHI
UT1J,FKKR
UT1J,HEEM
OBBS,GUKU
OBBS,LZNI
OBBS,UA-0033
OBBS,DRZI
OBBS,FR-0343
OBBS,SPTI
OBBS,LFDE
OBBS,ENKJ
OBBS,BYV
OBBS,ENSA
OBBS,UGKO
OBBS,GAMK
OBBS,SPSA
OBBS,HBBE
OBBS,SUCL
OBBS,HSSW
OBBS,BG-0030
OBBS,DGLE
OBBS,WBGJ
OBBS,DGLW
OBBS,VNTR
OBBS,AO-0030
OBBS,NG-0006
OBBS,DRRN
OBBS,FLMF
OBBS,TM-0001
OBBS,HCMB
OBBS,SY-0028
OBBS,ZW-0032
MZ-0004,HEOC
MZ-0004,HUKD
MZ-0004,PY-0030
MZ-0004,LU-0002
MZ-0004,NTKO
MZ-0004,WBKO
MZ-0004,DTTR
MZ-0004,HSWD
MZ-0004,SK-0007
MZ-0004,UY-0018
MZ-0004,UT1F
MZ-0004,VVVH
MZ-0004,FLMF
MZ-0004,VGTJ
MZ-0004,VN-0037
MZ-0004,BG-0067
MZ-0004,UY-0022
MZ-0004,SO-0012
MZ-0004,GAKM
MZ-0004,RO-0014
MZ-0004,GW-0001
MZ-0004,PY-0035
MZ-0004,HEAZ
MZ-0004,TM-0003
MZ-0004,GLRB
MZ-0004,EGJJ
OEHW,GABF
OEHW,GGCF
OEHW,GB-0676
OEHW,FR-0403
OEHW,HCMB
OEHW,LB-0004
OEHW,GAYE
OEHW,NG-0007
OEHW,SK-0018
OEHW,LK-0004
OEHW,NVVB
OEHW,FLMO
OEHW,HUMW
OEHW,JO-0007
OEHW,DGLE
OEHW,EDXD
OEHW,SK-0013
OEHW,DGTK
OEHW,IT-0478
OEHW,AM-0009
OEHW,ZW-0021
OEHW,LB-0005
OEHW,73IA
EDDG,LFFB
EDDG,DE-0222
EDDG,LSZD
EDDG,OJ38
EDDG,GB-0676
EDDG,FLSH
EDDG,HEAZ
EDDG,SGES
EDDG,FQ49
EDDG,HEEM
EDDG,EDTK
EDDG,LK-0002
EDDG,FKAG
EDDG,GLCP
EDDG,OBBI
EDDG,RS-0009
EDDG,SD8U
EDDG,JO-0009
EDDG,UY-0022
EDDG,WBKO
EDDG,NVSP
EDDG,FQCB
EDDG,SD-0001
EDDG,FMMS
EDDG,MG-0017
EDDG,HBBK
EDDG,NVSL
EDDG,YPCC
EDDG,NVSR
EDDG,UGEJ
EDDG,SNFL
EGJJ,UD21
EGJJ,NVVI
EGJJ,LBSD
EGJJ,FKKN
EGJJ,DWO
EGJJ,GCRR
EGJJ,ZM-0011
EGJJ,SY-0028
EGJJ,OMFJ
EGJJ,LYKT
EGJJ,HCMB
EGJJ,OE47
EGJJ,RS-0001
EGJJ,LSZD
EGJJ,GB-0301
EGJJ,DGLW
EGJJ,VGCB
EGJJ,BG-0110
EGJJ,FMCH
EGJJ,BI-0002
EGJJ,SPSA
EGJJ,DGLN
EGJJ,FQ49
EGJJ,ZW-0054
EGJJ,DNAK
EGJJ,BR-0131
EGJJ,OEPF
EGJJ,LRTM
EGJJ,MZ-0004
EGJJ,VNBW
GAYE,LFDE
GAYE,OMFJ
GAYE,UG-0007
GAYE,RO-0011
GAYE,VN-0042
GAYE,LK-0004
GAYE,K7K5
GAYE,DNBC
GAYE,MY-0026
GAYE,ENBM
GAYE,OJMS
GAYE,LIDA
GAYE,MY-0016
GAYE,AE-0089
GAYE,FMCI
GAYE,FHSH
GAYE,UY-0011
GAYE,OEHW
GAYE,VNPL
GAYE,GLCP
GAYE,XVL
GAYE,ELUS
GAYE,OEJF
GAYE,GASK
GAYE,HSGO
GAYE,DRRD
GAYE,OMAW
GAYE,SO-0011
GAYE,MZ-0050
GAYE,SPHI
GAYE,GUCY
GAYE,GB-0968
GAYE,OEGT
WBKO,EDTK
WBKO,UY-0022
WBKO,NVSL
WBKO,HUKJ
WBKO,FWMG
WBKO,BYL
WBKO,HCMG
WBKO,FM-0001
WBKO,MZ-0004
WBKO,GUOK
WBKO,ZM-0018
WBKO,OMFJ
WBKO,VVGL
WBKO,DTTA
WBKO,LEMS
WBKO,UG-0009
WBKO,LB-0008
WBKO,FKKN
WBKO,GAMK
WBKO,WBGJ
WBKO,SK-0007
WBKO,FMNQ
WBKO,FNXA
WBKO,CM-0013
WBKO,TM-UT52
WBKO,EDDG
WBKO,PY-0063
WBKO,IT-0312
WBKO,DRZN
WBKO,UY-0010
WBKO,FKKO
WBKO,LESA
WBKO,UA-0145
WBKO,VNBW
AO-0030,ELLX
AO-0030,GB-0826
AO-0030,FR-0518
AO-0030,BG-0119
AO-0030,BD-0022
AO-0030,LSPF
AO-0030,UTAV
AO-0030,FR-0418
AO-0030,NO-0001
AO-0030,AE-0089
AO-0030,OEDF
AO-0030,VNMN
AO-0030,HSWD
AO-0030,PY-0035
AO-0030,UY-0019
AO-0030,UKOH
AO-0030,LB-0008
AO-0030,NVVI
AO-0030,ES-0181
AO-0030,ZM-0020
AO-0030,FMNA
AO-0030,LEIG
AO-0030,LSZN
AO-0030,GB-0908
AO-0030,DNKN
AO-0030,FWNB
AO-0030,GH-0001
AO-0030,OBBS
AO-0030,VNTR
AO-0030,FM-0001
AO-0030,HBBL
AO-0030,EDTK
AO-0030,NTGJ
AO-0030,FMNF
AO-0030,NVSE
AO-0030,ENBM
AO-0030,UY-0002
AO-0030,IT-0237
AO-0030,AM-0003
AO-0030,FMML
AO-0030,SO-0019
AO-0030,FDST
IT-0312,BG-0080
IT-0312,VNBW
IT-0312,HBBL
IT-0312,FMML
IT-0312,NE-0002
IT-0312,FKAG
IT-0312,WMKF
IT-0312,SD9B
IT-0312,DTTB
IT-0312,FR-0343
IT-0312,SK-0011
IT-0312,SK-0007
IT-0312,ENHD
IT-0312,UDSG
IT-0312,OLKA
IT-0312,LEJR
IT-0312,LYNI
IT-0312,WBKO
IT-0312,HUKD
IT-0312,WMAE
IT-0312,NTGJ
IT-0312,UT1F
IT-0312,NVSS
IT-0312,SUJL
IT-0312,SDDI
IT-0312,OEUM
IT-0312,DRRN
IT-0312,NTKT
IT-0312,UY-0010
IT-0312,BYL
IT-0312,ZM-0002
IT-0312,JO-0006
FM-ULI,LR-0001
FM-ULI,BG-0067
FM-ULI,DTTF
FM-ULI,UGSB
FM-ULI,HSSK
FM-ULI,HCMW
FM-ULI,HCMB
FM-ULI,OE47
FM-ULI,DTTI
FM-ULI,OJAQ
FM-ULI,UY-0010
FM-ULI,LSZH
FM-ULI,GG64
FM-ULI,RS-0009
FM-ULI,VGIS
FM-ULI,DE-0767
FM-ULI,UG-0008
FM-ULI,FMML
FM-ULI,MZ-0017
FM-ULI,ZW-0032
FM-ULI,HCMG
FM-ULI,LEIG
FM-ULI,NTAA
FM-ULI,HUEN
FM-ULI,AM-0001
FM-ULI,LBWB
FM-ULI,HUKC
FM-ULI,TM-0001
FM-ULI,DT70
FM-ULI,GCRR
FM-ULI,FNHU
FM-ULI,RO-0056
FM-ULI,RS-0033
FM-ULI,VNPL
FM-ULI,RS-0001
WBKE,FDTS
WBKE,MG-DOA
WBKE,MY-0016
WBKE,HBBA
WBKE,FDST
WBKE,DGLE
WBKE,ENSA
WBKE,LFDE
WBKE,FHSH
WBKE,NTKO
WBKE,DNMA
WBKE,EDQR
WBKE,BG-0110
WBKE,SD8U
WBKE,ZW-0007
WBKE,UGMM
WBKE,UD21
WBKE,GAGO
WBKE,FM-0002
WBKE,OJAQ
WBKE,BG-0119
WBKE,ZW-0021
WBKE,DTMB
WBKE,IT-0040
WBKE,VGCB
WBKE,JO-0002
WBKE,SD-0004
WBKE,ENHD
WBKE,SPTI
SPSA,GB-0161
SPSA,HCMG
SPSA,GLBU
SPSA,ZM-0018
SPSA,SO-0010
SPSA,LB-0004
SPSA,LRTM
SPSA,VNBW
SPSA,ENHD
SPSA,GCRR
SPSA,NTKO
SPSA,LSGE
SPSA,ZM-0019
SPSA,WBGJ
SPSA,GE-0015
SPSA,OBBS
SPSA,MG-0006
SPSA,SUCL
SPSA,RS-0001
SPSA,MZ-0025
SPSA,SD-0004
SPSA,RS-0032
SPSA,GANK
SPSA,PY-0016
SPSA,FWLE
SPSA,CM-0011
SPSA,EGJJ
SPSA,ELLX
SPSA,FWMC
SPSA,MY-0026
SPSA,VGSY
SPSA,HBBK
SPSA,TM-UT52
SPSA,HSSW
DGLY,VNBW
DGLY,RO-0044
DGLY,UA-0030
DGLY,LFFB
DGLY,AO-0055
DGLY,LYPA
DGLY,FR-0307
DGLY,CM-0004
DGLY,ZM-0019
DGLY,UA-0182
DGLY,DWO
DGLY,BG-0119
DGLY,BR-1478
DGLY,MG-0017
DGLY,FMNA
DGLY,OEPF
DGLY,LZNI
DGLY,K1X1
DGLY,SD-0015
DGLY,ENTC
DGLY,NTKF
DGLY,HUKC
DGLY,UDYE
DGLY,VNMN
DGLY,NVVF
DGLY,FWZA
DGLY,WMKF
DGLY,ES-0021
DGLY,BG-0030
DGLY,BI-0002
DGLY,TM-0003
DGLY,HSSK
DGLY,HCMH
DGLY,OEDF
DGLY,OLKA
FR-0343,RO-0003
FR-0343,BG-0080
FR-0343,DTTX
FR-0343,FWZA
FR-0343,NO-0001
FR-0343,OBBS
FR-0343,UT1F
FR-0343,FVIN
FR-0343,UY-0010
FR-0343,UG28
FR-0343,UA-0028
FR-0343,FWSU
FR-0343,IT-0531
FR-0343,BG-0042
FR-0343,IT-0312
FR-0343,AM-0008
FR-0343,AO-0015
FR-0343,ENTC
FR-0343,FMCV
FR-0343,EVTA
FR-0343,PY-0016
FR-0343,ENBM
FR-0343,IT-0040
FR-0343,LSZO
FR-0343,TM-0003
FR-0343,LYNI
FR-0343,OMAW
FR-0343,HCMN
FR-0343,GB-0908
FR-0343,ES-0099
FR-0343,FMCH
FR-0343,MG-0017
FR-0343,PTPN
FR-0343,NVVB
FR-0343,HBBO
FR-0343,VNPK
FR-0343,SD8U
FR-0343,NO-0103
DGLW,NVSL
DGLW,SUGN
DGLW,SPBC
DGLW,GB-0101
DGLW,AE-0115
DGLW,RS-0001
DGLW,FMMS
DGLW,DE-0068
DGLW,SK-0011
DGLW,MZ-0017
DGLW,DRZT
DGLW,ZM-0002
DGLW,UA-0145
DGLW,XVL
DGLW,GB-0774
DGLW,SPPO
DGLW,EDMI
DGLW,OJ38
DGLW,ELUS
DGLW,EVTA
DGLW,ZW-0021
DGLW,GUFH
DGLW,OBBS
DGLW,EGJJ
DGLW,IT-0138
DGLW,BJT
DGLW,DNMM
DGLW,NTGE
DGLW,UD21
DGLW,BYL
DGLW,NTGG
DGLW,DTTX
DGLW,RI22
DGLW,VNMN
DGLW,NTKO
DGLW,VN-0037
DGLW,LMZ
WMAD,MZ-0050
WMAD,LRCV
WMAD,EDXD
WMAD,DTTF
WMAD,HEEM
WMAD,FMNF
WMAD,PY-0030
WMAD,DRRN
WMAD,NO-0017
WMAD,FR-0258
WMAD,OEGT
WMAD,LB-0004
WMAD,LEIG
WMAD,DRZI
WMAD,SK-0073
WMAD,SD-0001
WMAD,UT1J
WMAD,ZM-0018
WMAD,SUCL
WMAD,JO-0006
WMAD,VNTR
WMAD,RS-0006
WMAD,IT-0565
WMAD,AM-0008
WMAD,PY-0080
WMAD,NVSR
WMAD,RO-0056
WMAD,FM-0001
WMAD,BG-0119
WMAD,UY-0011
WMAD,FR-0518
WMAD,VN-0055
WMAE,LB-0006
WMAE,LV-0051
WMAE,GGBF
WMAE,RI22
WMAE,RO-0014
WMAE,HUMW
WMAE,DNKN
WMAE,LSZO
WMAE,HCMN
WMAE,FWMC
WMAE,MG-0017
WMAE,LEJR
WMAE,VVGL
WMAE,FMMS
WMAE,FQ49
WMAE,NO-0092
WMAE,YPCC
WMAE,ELLX
WMAE,OLKA
WMAE,BR-1478
WMAE,SGPI
WMAE,BD-0024
WMAE,IT-0312
WMAE,DNMM
WMAE,LYKI
WMAE,GLRB
WMAE,GGBU
SPSJ,HE31
SPSJ,VNTR
SPSJ,HCMN
SPSJ,LRCV
SPSJ,LV-0013
SPSJ,GGGB
SPSJ,UY-0002
SPSJ,DE-0347
SPSJ,NVSU
SPSJ,RO-0001
SPSJ,NVSR
SPSJ,VCCN
SPSJ,EVTA
SPSJ,FMND
SPSJ,GB-0774
SPSJ,HUKD
SPSJ,FWKI
SPSJ,HUKC
SPSJ,AM-0001
SPSJ,ENKJ
SPSJ,LB-0005
SPSJ,LIPV
SPSJ,AO-0055
SPSJ,OJ38
SPSJ,NVVI
SPSJ,LSPF
SPSJ,SA-0006
SPSJ,DTTB
VVVT,FDNS
VVVT,HUKJ
VVVT,SUCL
VVVT,UA-0033
VVVT,DGTK
VVVT,LV-1288
VVVT,FM-0002
VVVT,VN-0055
VVVT,FDNH
VVVT,UD21
VVVT,EDTK
VVVT,SURV
VVVT,FR-0258
VVVT,GE-0015
VVVT,FMNA
VVVT,GLVA
VVVT,UT1J
VVVT,DGSI
VVVT,EVTA
VVVT,AE-0128
VVVT,GW-0001
VVVT,GG64
TPT,FKKN
TPT,AO-0015
TPT,GW-0001
TPT,SK-0009
TPT,KSSF
TPT,BG-0103
TPT,LEMS
TPT,LV-1288
TPT,SO-0012
TPT,SK-0007
TPT,EDQR
TPT,DTTB
TPT,JO-0015
TPT,DRZR
TPT,PF-0002
TPT,NVVB
TPT,SK-0046
TPT,BR-0131
TPT,NO-0103
TPT,VNBR
TPT,NTUV
TPT,OJAQ
TPT,LYKI
TPT,HCMJ
TPT,LU-0002
TPT,FKKO
TPT,RS-0008
TPT,SA-0006
TPT,FR-0258
TPT,DE-0767
TPT,GB-0908
TPT,BD-0003
TPT,SK-0013
TPT,VVVH
DGLN,ES-0039
DGLN,GCRR
DGLN,OMAW
DGLN,Z19O
DGLN,FNZE
DGLN,FLSH
DGLN,SD9B
DGLN,VGCB
DGLN,KSSF
DGLN,HE16
DGLN,HUKS
DGLN,BG-0110
DGLN,SK-0013
DGLN,UG24
DGLN,GB-0908
DGLN,BG-0030
DGLN,IT-0531
DGLN,KBPP
DGLN,UA-0033
DGLN,FKKO
DGLN,DRRU
DGLN,FDMH
DGLN,DNIL
DGLN,NVSD
DGLN,JO-0007
DGLN,NO-0103
DGLN,EGJJ
DGLN,GAGO
DGLN,NVVI
DGLN,MZ-0059
DGLN,IT-0138
VVVH,GUOK
VVVH,BG-0110
VVVH,VNMN
VVVH,FDMH
VVVH,DE-0068
VVVH,FMNF
VVVH,UY-0018
VVVH,BD-0039
VVVH,SK-0007
VVVH,FR-0518
VVVH,BD-0024
VVVH,GGBU
VVVH,UGSB
VVVH,UT1F
VVVH,SPCC
VVVH,VNBR
VVVH,NVSP
VVVH,MZ-0004
VVVH,UY-0019
VVVH,VNTR
VVVH,UA-0115
VVVH,MY-0016
VVVH,VNBW
VVVH,GLCP
VVVH,NTAA
VVVH,VN-0055
VVVH,DRZN
VVVH,TPT
VVVH,OE47
SIEL,DT70
SIEL,HBBA
SIEL,RS-0001
SIEL,DRZI
SIEL,LSTA
SIEL,LESA
SIEL,ZM-0018
SIEL,VN-0042
SIEL,PY-0022
SIEL,HCMG
SIEL,OJMS
SIEL,GGGB
SIEL,ZM-0033
SIEL,FWSU
SIEL,NVSU
SIEL,VNVT
SIEL,VNBW
SIEL,AM-0005
SIEL,UG-0007
SIEL,EDQR
SIEL,FDTS
SIEL,SPBC
SIEL,EVTA
SIEL,GE-0004
SIEL,NVSR
SIEL,NVSE
SIEL,BG-0007
SIEL,FWZA
SIEL,UT1J
SIEL,DTTG
SIEL,FVKZ
SIEL,DTTA
SIEL,ES-0181
SIEL,UG25
SIEL,FMNF
PE-0027,FLMO
PE-0027,GLGE
PE-0027,HEOC
PE-0027,GCRR
PE-0027,DTMB
PE-0027,AO-0022
PE-0027,LT-0012
PE-0027,CM-0004
PE-0027,DNMM
PE-0027,SPHI
PE-0027,UKOH
PE-0027,FNHU
PE-0027,OJ38
PE-0027,ES-0267
PE-0027,NTGG
PE-0027,FDBT
PE-0027,GAKM
PE-0027,SK-0007
PE-0027,SK-0073
PE-0027,MG-DOA
PE-0027,NG-0006
PE-0027,NVSD
PE-0027,HSSK
PE-0027,DGSI
PE-0027,GB-0774
PE-0027,TM-0003
PE-0027,DE-0228
PE-0027,SPPO
PE-0027,DTTF
PE-0027,DRZN
PE-0027,GB-0908
PE-0027,UKLN
PE-0027,OMFJ
PE-0027,RS-0008
AM-0009,AO-0022
AM-0009,RS-0008
AM-0009,BG-0030
AM-0009,GANK
AM-0009,NVVB
AM-0009,GH-0001
AM-0009,AM-0003
AM-0009,DE-0767
AM-0009,LB-0005
AM-0009,NG-0006
AM-0009,GLCP
AM-0009,GW-0001
AM-0009,BI-0002
AM-0009,SNFL
AM-0009,OMAW
AM-0009,UY-0002
AM-0009,YPCC
AM-0009,SUJL
AM-0009,GB-0101
AM-0009,VNDH
AM-0009,RO-0051
AM-0009,GE-0018
AM-0009,AO-0055
AM-0009,MZ-0059
AM-0009,FDMH
AM-0009,ES-0021
AM-0009,HEEM
AM-0009,OEHW
AM-0009,PF-0002
GGCF,OEHW
GGCF,LSZO
GGCF,BG-0042
GGCF,HEEM
GGCF,LV-0051
GGCF,HESW
GGCF,OLBA
GGCF,DNBC
GGCF,BD-0022
GGCF,DNKN
GGCF,LK-0004
GGCF,BD-0024
GGCF,LIPV
GGCF,SPBC
GGCF,FMSC
GGCF,FMND
GGCF,K7K5
GGCF,NVVB
GGCF,DTTR
GGCF,IT-0138
GGCF,LZRU
GGCF,PY-0080
GGCF,VNTR
GGCF,KSSF
GGCF,IT-0565
GGCF,BR-1478
GGCF,UG-0008
GGCF,GAGO
FVCV,GG64
FVCV,DRRN
FVCV,EDTK
FVCV,GUMA
FVCV,GB-0854
FVCV,DTMB
FVCV,UA-0145
FVCV,BD-0039
FVCV,IT-0040
FVCV,SPHO
FVCV,UA-0182
FVCV,MZ-0059
FVCV,SK-0007
FVCV,RO-0056
FVCV,SD9B
FVCV,ZM-0019
FVCV,FR-0418
FVCV,IT-0531
FVCV,DGAH
FVCV,SGST
FVCV,VGZR
FVCV,LSZO
FVCV,NVSP
FVCV,FDST
FVCV,AE-0091
FVCV,PY-0080
FVCV,GE-0015
FVCV,RS-0009
FVCV,PTPN
FVCV,UTAV
FVCV,GH-0001
FVCV,DGLE
FVCV,HBBE
FVCV,SK-0011
FVCV,JO-0007
AM-0008,UA-0145
AM-0008,DTTR
AM-0008,HUKD
AM-0008,LSPF
AM-0008,SD-0015
AM-0008,UT1F
AM-0008,ELLX
AM-0008,RO-0014
AM-0008,EVKA
AM-0008,LEMS
AM-0008,LSZO
AM-0008,RO-0001
AM-0008,AE-0128
AM-0008,FMCI
AM-0008,FR-0343
AM-0008,VVDN
AM-0008,NVSE
AM-0008,VNVT
AM-0008,WMAD
AM-0008,BD-0024
AM-0008,FMML
AM-0008,DNBB
AM-0008,SO-0012
AM-0008,FVIN
AM-0008,CM-0004
AM-0008,LYKI
AM-0008,UG28
AM-0008,ZW-0007
AM-0008,UA-0030
AM-0008,NE-0004
AM-0008,FLNY
