from,to
EHEH,GB-0011
EHEH,LBPR
EHEH,LAKV
EHEH,EVTA
EHEH,BE-0029
EHEH,BITE
EHEH,RO-0012
EHEH,AT-0024
EHEH,NL-0033
EHEH,RO-0051
EHEH,LOWW
EHEH,GB-0164
EHEH,LBBG
EHEH,SK-0013
EHEH,LR82
EHEH,EBBE
EHEH,NL-0062
EHEH,AL-0010
EHEH,LOKW
EHEH,BE-0007
EHEH,HR-0009
LV-0054,NL-0045
LV-0054,HR-0016
LV-0054,LAKO
LV-0054,LOKM
LV-0054,NL-0071
LV-0054,LV-0044
LV-0054,BIKE
LV-0054,RO-0012
LV-0054,LAKU
LV-0054,UGMS
LV-0054,BIVI
LV-0054,RO-0067
LV-0054,SK-0013
LV-0054,BG-0110
LV-0054,SK-0025
LV-0054,LOLK
LV-0054,GB-0162
LV-0054,LDPN
LV-0054,GB-0011
LV-0054,LOGP
LV-0054,LDZS
LV-0054,GB-0603
LV-0054,LDVC
LV-0054,GB-0164
LV-0054,BIRK
LV-0054,LT-0012
LV-0054,BG-0019
LV-0054,HR-0018
LV-0053,GB-0603
LV-0053,MD-0001
LV-0053,LDZJ
LV-0053,LZNI
LV-0053,NL-0056
LV-0053,AT-0024
LV-0053,IS-0001
LV-0053,LROD
LV-0053,BIHU
LV-0053,SK-0065
LV-0053,LDRG
LV-0053,EBCI
LV-0053,EVLA
LV-0053,EBMA
LV-0053,RO-0041
LV-0053,LUCH
LV-0053,LV-0017
LV-0053,LDZA
LV-0053,RO-0007
LV-0053,BG-0030
LV-0053,NL-0023
LV-0053,BITN
LV-0053,GB-1021
LV-0053,LV-0040
LV-0053,EHGG
LV-0053,EBGB
LV-0053,GB-0639
LV-0052,NL-0071
LV-0052,RO-0047
LV-0052,LOKW
LV-0052,LV-0050
LV-0052,SK-0085
LV-0052,LOWL
LV-0052,LZDV
LV-0052,GB-0826
LV-0052,HR-0018
LV-0052,NL-0036
LV-0052,BG-0110
LV-0052,NL-0045
LV-0052,IS-0001
LV-0052,LV-0051
LV-0052,SK-0009
LV-0052,RO-0003
LV-0052,EVTA
LV-0052,LDPN
LV-0052,LRBS
LV-0052,UGMS
LV-0052,LDPM
LV-0052,EBOT
RO-0014,RO-0001
RO-0014,BG-0042
RO-0014,SK-0082
RO-0014,MD-0006
RO-0014,BIHS
RO-0014,BIFZ
RO-0014,GB-0986
RO-0014,LUTR
RO-0014,LAKO
RO-0014,LV-0050
RO-0014,SK-0013
RO-0014,AL-0003
RO-0014,LDRO
RO-0014,EVEA
RO-0014,BIKE
RO-0014,AT-0024
RO-0014,NL-0143
RO-0014,BG-0007
RO-0014,EBCS
LASK,LDZU
LASK,KZ-0062
LASK,SK-0013
LASK,NL-0062
LASK,LB45
LASK,RO-0003
LASK,LZNI
LASK,BG-0080
LASK,LOLK
LASK,SK-0064
LASK,BG-0103
LASK,LV-0028
LASK,EBZR
LASK,LBSD
LASK,NL-0071
LASK,LASR
LASK,AT-0024
LASK,SK-0011
LASK,BINF
LASK,RO-0012
LASK,BG-0030
LASK,UATG
RO-0011,MD-0007
RO-0011,LOWW
RO-0011,LBKJ
RO-0011,BIGH
RO-0011,IS-0001
RO-0011,EGCE
RO-0011,SK-0018
RO-0011,NL-0143
RO-0011,EBZR
RO-0011,LBPR
RO-0011,BINF
RO-0011,SK-0048
RO-0011,DE-0354
RO-0011,NL-0033
RO-0011,GB-OUK
RO-0011,GB-0826
RO-0011,BITN
RO-0011,BIBA
RO-0011,LOGW
RO-0011,MD-0002
RO-0011,SK-0011
RO-0011,LOWG
RO-0011,GB-0603
RO-0011,LOWL
RO-0011,EBOT
RO-0011,EBZW
RO-0011,LDVC
RO-0011,GB-0937
RO-0012,SK-0073
RO-0012,BE-0007
RO-0012,LB45
RO-0012,GB-0826
RO-0012,LBSD
RO-0012,LZNI
RO-0012,LV-0054
RO-0012,EHEH
RO-0012,EGDA
RO-0012,EBBN
RO-0012,LOLW
RO-0012,LXGB
RO-0012,EBCI
RO-0012,EHLW
RO-0012,LAKO
RO-0012,LASK
RO-0012,SK-0025
RO-0012,KZ-0062
RO-0012,NL-0023
RO-0012,RO-0067
RO-0012,EBLZ
RO-0012,LDZS
RO-0012,HR-0009
RO-0012,IS-0004
LZTR,NL-0023
LZTR,LDZS
LZTR,EBOT
LZTR,EHNP
LZTR,EVKA
LZTR,MD-0007
LZTR,BG-0067
LZTR,GB-0603
LZTR,LRTM
LZTR,LUKK
LZTR,GB-0450
LZTR,LOLW
LZTR,NL-0008
LZTR,EBSP
LZTR,LV-0040
LZTR,GB-0897
LZTR,LBSD
LZTR,GB-OUK
EBZR,BG-0110
EBZR,EBUL
EBZR,LV-0032
EBZR,LRBS
EBZR,RO-0003
EBZR,EVLA
EBZR,RO-0011
EBZR,LASK
EBZR,SK-0009
EBZR,LOKM
EBZR,BIHS
EBZR,GB-0937
EBZR,LAKO
EBZR,LAVL
EBZR,LV-0050
EBZR,HR-0018
EBZR,MD-0002
EBZR,NL-0045
LASR,LOLW
LASR,LZKC
LASR,BG-0082
LASR,AL-0003
LASR,NL-0036
LASR,GB-0603
LASR,EBZW
LASR,LATI
LASR,EBOT
LASR,SK-0064
LASR,MD-0003
LASR,UATG
LASR,LOWG
LASR,BE-0029
LASR,EBMA
LASR,RO-0001
LASR,EVLA
LASR,LASK
LASR,BG-0007
LASR,BG-0019
LASR,EBFS
LASR,BG-0021
LASR,BIVI
LASR,LOWS
LASR,GB-0143
LASR,SK-0046
LASR,LBWB
LASR,HR-0009
LASR,GB-0450
LASR,LDZK
LASR,GB-0897
EBZU,RO-0067
EBZU,SK-0085
EBZU,NL-0071
EBZU,BG-0082
EBZU,BE-0007
EBZU,LDZU
EBZU,LRTM
EBZU,NL-0072
EBZU,LBWB
EBZU,LOLW
EBZU,HR-0001
EBZU,LZDV
EBZU,SK-0007
EBZU,HR-0018
EBZU,EBSP
EBZU,BG-0103
EBZU,LOAN
EBZU,RO-0041
EBZU,BG-0080
EBZU,GB-0102
EBZW,EBOT
EBZW,GB-0897
EBZW,SK-0007
EBZW,LAVL
EBZW,LASR
EBZW,LV-0013
EBZW,EGSN
EBZW,GB-0826
EBZW,BITN
EBZW,LBWB
EBZW,BIFZ
EBZW,LV-0032
EBZW,GB-1021
EBZW,SK-0013
EBZW,LOKW
EBZW,MD-0007
EBZW,RO-0011
EBZW,LV-0044
EBZW,LZKC
LDZA,SK-0064
LDZA,BG-0037
LDZA,NL-0143
LDZA,BIFZ
LDZA,LOLK
LDZA,SK-0009
LDZA,EHLW
LDZA,LV-0032
LDZA,LUBM
LDZA,GB-0603
LDZA,BG-0019
LDZA,LZNI
LDZA,UGMS
LDZA,NL-0072
LDZA,MD-0003
LDZA,BG-0103
LDZA,LV-0053
LDZA,LV-1288
LDZA,SK-0010
LDZA,EHDL
LDZA,EBAV
LDZA,NL-0070
LDZA,BIRK
LDZA,LOIJ
EGDA,BIHL
EGDA,SK-0048
EGDA,BIBL
EGDA,LDRI
EGDA,BG-0037
EGDA,GB-1021
EGDA,DE-0354
EGDA,RO-0012
EGDA,BG-0007
EGDA,GB-OUK
EGDA,AL-0010
EGDA,EHLW
EGDA,BIHU
EGDA,LUBM
EGDA,LBBG
EGDA,LBKJ
EGDA,NL-0070
EGDA,SK-0009
EGDA,BE-0007
EGDA,RO-0001
EGDA,NL-0049
EGDA,BINF
EGDA,BIGH
LAVL,LROD
LAVL,LAGJ
LAVL,EHLW
LAVL,GB-0164
LAVL,EBZW
LAVL,LRBS
LAVL,GB-1021
LAVL,RO-0051
LAVL,SK-0073
LAVL,RO-0065
LAVL,BE-0007
LAVL,MD-0002
LAVL,GB-0639
LAVL,GB-0986
LAVL,EBCI
LAVL,GB-0162
LAVL,GB-0011
LAVL,EBZR
LAVL,EHMZ
LAVL,DE-0354
LAVL,LV-0010
LAVL,LOGP
LAVL,BISN
LAVL,MD-0007
LAVL,BG-0103
LAVL,GB-0826
LAVL,LOAN
LAVL,EGCE
EBLZ,SK-0082
EBLZ,BE-0029
EBLZ,HR-0020
EBLZ,LOWW
EBLZ,NL-0036
EBLZ,RO-0065
EBLZ,BIBA
EBLZ,BG-0030
EBLZ,LDPM
EBLZ,GB-0102
EBLZ,BIFZ
EBLZ,HR-0010
EBLZ,LV-0010
EBLZ,MD-0005
EBLZ,EBFS
EBLZ,EBBE
EBLZ,BIBL
EBLZ,RO-0007
EBLZ,LV-0040
EBLZ,EVTA
EBLZ,GB-0986
EBLZ,RO-0012
EBLZ,RO-0051
EBLZ,LAKV
EBLZ,BIKE
EBLZ,LV-0032
BIBL,LOWZ
BIBL,LV-0013
BIBL,LV-0028
BIBL,LOIJ
BIBL,EGDA
BIBL,BG-0037
BIBL,LUBL
BIBL,BIRK
BIBL,GB-0102
BIBL,NL-0023
BIBL,GB-OUK
BIBL,BG-0082
BIBL,EBCS
BIBL,BIGH
BIBL,EBLZ
BIBL,BG-0021
BIBL,SK-0011
BIBL,AL-LA10
NL-0008,LDZJ
NL-0008,X-VIE
NL-0008,BIBA
NL-0008,LAKV
NL-0008,GB-0143
NL-0008,EBSP
NL-0008,UATG
NL-0008,NL-0058
NL-0008,EVGA
NL-0008,BINF
NL-0008,LOWW
NL-0008,HR-0009
NL-0008,MD-0005
NL-0008,LZTR
NL-0008,SK-0046
NL-0008,RO-0001
NL-0008,NL-0036
EBMA,HR-0010
EBMA,NL-0058
EBMA,NL-0072
EBMA,BIFF
EBMA,LZKC
EBMA,LOWL
EBMA,GB-0897
EBMA,GB-0164
EBMA,EBSP
EBMA,HR-0018
EBMA,SK-0010
EBMA,LZRU
EBMA,LUBL
EBMA,RO-0007
EBMA,LASR
EBMA,LOLK
EBMA,LUTR
EBMA,GB-0162
EBMA,SK-0007
EBMA,GB-0450
EBMA,LV-0053
EBMA,LV-0050
EBMA,NL-0036
EBMA,LRTM
EBMA,LOKM
EBMA,SK-0048
EBMA,EVEA
EBMA,MD-0001
EBMA,RO-0003
EBMA,LOLW
EBMA,LDSB
AL-0003,GB-0937
AL-0003,NL-0071
AL-0003,LBKJ
AL-0003,LDVC
AL-0003,LASR
AL-0003,GB-0102
AL-0003,LOIJ
AL-0003,NL-0062
AL-0003,LV-0013
AL-0003,BIKE
AL-0003,LV-0050
AL-0003,RO-0014
AL-0003,MD-0006
AL-0003,LV-0040
AL-0003,LRCV
AL-0003,BG-0021
AL-0003,LOIA
AL-0003,EGCE
AL-0003,HR-0009
LOAN,BIFZ
LOAN,LV-0040
LOAN,BG-0042
LOAN,BG-0103
LOAN,LBBZ
LOAN,SK-0025
LOAN,HR-0020
LOAN,EHNP
LOAN,SK-0048
LOAN,MD-0007
LOAN,BIHU
LOAN,GB-0302
LOAN,RO-0067
LOAN,GB-0596
LOAN,LUKK
LOAN,LRPH
LOAN,RO-0051
LOAN,EBZU
LOAN,RO-0060
LOAN,NL-0071
LOAN,LAVL
LOAN,EHGG
LOAN,LUBL
GB-0937,SK-0013
GB-0937,AL-0003
GB-0937,BIRK
GB-0937,LBKJ
GB-0937,BINF
GB-0937,BG-0082
GB-0937,LXGB
GB-0937,LV-0028
GB-0937,BIFF
GB-0937,EBZR
GB-0937,LV-0051
GB-0937,HR-0010
GB-0937,LAKU
GB-0937,LV-0015
GB-0937,RO-0060
GB-0937,LOWW
GB-0937,EBTR
GB-0937,MD-0006
GB-0937,HR-0009
GB-0937,RO-0011
GB-0937,EGCE
DE-0354,BG-0042
DE-0354,GB-0450
DE-0354,LRCV
DE-0354,LV-0050
DE-0354,NL-0049
DE-0354,BIRK
DE-0354,EGDA
DE-0354,GB-0826
DE-0354,BG-0082
DE-0354,EBAV
DE-0354,LBPR
DE-0354,LV-0051
DE-0354,RO-0011
DE-0354,LBBZ
DE-0354,EBGB
DE-0354,GB-0164
DE-0354,SK-0025
DE-0354,GB-0011
DE-0354,BIHS
DE-0354,MD-0002
DE-0354,LDPM
DE-0354,AL-0010
DE-0354,SK-0075
DE-0354,SK-0013
DE-0354,LAVL
DE-0354,LAKU
DE-0354,LV-0013
DE-0354,MD-0004
GB-0011,BIHS
GB-0011,EHEH
GB-0011,BG-0110
GB-0011,LZDV
GB-0011,EBTR
GB-0011,LZRU
GB-0011,LUCH
GB-0011,SK-0025
GB-0011,DE-0354
GB-0011,EBCI
GB-0011,LDPM
GB-0011,LOGW
GB-0011,LV-0054
GB-0011,LAVL
GB-0011,EBAV
GB-0011,EHDL
GB-0011,BIVI
GB-0011,LDZJ
GB-0011,LDRO
GB-0011,BIKE
GB-0011,BIRG
BIBA,LV-0017
BIBA,LOKW
BIBA,LZNI
BIBA,EBAV
BIBA,EBLE
BIBA,EBBZ
BIBA,LBBZ
BIBA,NL-0008
BIBA,SK-0011
BIBA,EBLZ
BIBA,BG-0042
BIBA,LOWL
BIBA,BIHL
BIBA,BG-0103
BIBA,GB-0897
BIBA,GB-0881
BIBA,RO-0011
BIBA,LBPR
BIBA,BIRK
BIBA,LOGW
BIBA,LZDV
BIBA,GB-0596
BIBA,LDRI
BIBA,LDZJ
BIBA,KZ-0062
BIBA,BIVI
LOAV,LOKM
LOAV,LV-1288
LOAV,UGMS
LOAV,KZ-0062
LOAV,GB-0143
LOAV,LT-0012
LOAV,EVTA
LOAV,BG-0119
LOAV,GB-0302
LOAV,SK-0011
LOAV,BIVI
LOAV,LXGB
LOAV,LRPH
LOAV,BG-0110
BIRK,MD-0001
BIRK,LZRU
BIRK,LOLU
BIRK,GB-0937
BIRK,NL-0075
BIRK,DE-0354
BIRK,LV-0040
BIRK,LOWL
BIRK,LUKK
BIRK,BIBL
BIRK,LAGJ
BIRK,BIHS
BIRK,LDPN
BIRK,LV-0050
BIRK,EBBN
BIRK,GB-0302
BIRK,BIBA
BIRK,GB-0162
BIRK,HR-0015
BIRK,EGCE
BIRK,NL-0070
BIRK,LV-0054
BIRK,LBBG
BIRK,RO-0044
BIRK,BITE
BIRK,LDZA
BIRK,LV-1288
BIRK,NL-0023
LBWB,EGCE
LBWB,LV-0028
LBWB,BITE
LBWB,BITN
LBWB,LDPN
LBWB,LV-0017
LBWB,LOKW
LBWB,EBZW
LBWB,GB-0986
LBWB,SK-0013
LBWB,EBZU
LBWB,IS-0003
LBWB,BE-0029
LBWB,BIHL
LBWB,SK-0075
LBWB,MD-0004
LBWB,GB-0603
LBWB,NL-0023
LBWB,EHMZ
LBWB,LASR
EHGG,LDRI
EHGG,BINF
EHGG,SK-0075
EHGG,HR-0009
EHGG,NL-0071
EHGG,EBBN
EHGG,EHMZ
EHGG,GB-0596
EHGG,HR-0020
EHGG,NL-0023
EHGG,LV-0013
EHGG,LDPL
EHGG,GB-0302
EHGG,LV-0053
EHGG,IS-0004
EHGG,LOAN
EHGG,BIKE
EHGG,GB-0986
BITE,LOWS
BITE,RO-0051
BITE,LBWB
BITE,HR-0020
BITE,EHEH
BITE,RO-0044
BITE,BG-0110
BITE,MD-0002
BITE,NL-0023
BITE,EBBE
BITE,SK-0013
BITE,GB-0162
BITE,BG-0021
BITE,EBBN
BITE,IS-0004
BITE,RO-0067
BITE,GB-0897
BITE,LBSD
BITE,BIRK
BITE,LAKO
LV-1288,LOAV
LV-1288,UGMS
LV-1288,LB45
LV-1288,BINF
LV-1288,EBUL
LV-1288,RO-0001
LV-1288,AL-0010
LV-1288,BIHL
LV-1288,LDPL
LV-1288,HR-0001
LV-1288,BG-0021
LV-1288,BIHU
LV-1288,RO-0044
LV-1288,EGCE
LV-1288,BIGH
LV-1288,EBSP
LV-1288,LV-0040
LV-1288,LDZA
LV-1288,NL-0056
LV-1288,LT-0012
LV-1288,LUBM
LV-1288,BIRK
LV-1288,LOWI
LV-1288,LZKC
GB-0826,EBUL
GB-0826,LOIJ
GB-0826,GB-0881
GB-0826,RO-0012
GB-0826,RO-0056
GB-0826,GB-0603
GB-0826,LV-0052
GB-0826,DE-0354
GB-0826,EBZW
GB-0826,GB-0102
GB-0826,LV-0032
GB-0826,MD-0002
GB-0826,RO-0011
GB-0826,EHLW
GB-0826,NL-0072
GB-0826,KZ-0062
GB-0826,LDZU
GB-0826,LOLW
GB-0826,SK-0007
GB-0826,X-VIE
GB-0826,NL-0033
GB-0826,EVTA
GB-0826,LV-0040
GB-0826,LDVC
GB-0826,LV-0013
GB-0826,LDRO
GB-0826,LAVL
GB-0826,LUBM
GB-0826,RO-0067
GB-0826,GB-1021
EBLE,LBBZ
EBLE,NL-0036
EBLE,AL-LA10
EBLE,EVTA
EBLE,BIBA
EBLE,EBUL
EBLE,GB-0143
EBLE,LUCH
EBLE,LZDV
EBLE,EBBZ
EBLE,LDZU
EBLE,LBSS
EBLE,X-VIE
EBLE,BIKE
EBLE,EBTR
EBLE,BE-0007
EBLE,UGMS
EBLE,LZKC
EBLE,MD-0003
EBLE,GB-0596
GB-0143,EBAV
GB-0143,SK-0075
GB-0143,IS-0004
GB-0143,HR-0018
GB-0143,LV-0015
GB-0143,SK-0073
GB-0143,MD-0003
GB-0143,EBLE
GB-0143,NL-0008
GB-0143,LOAV
GB-0143,LV-0050
GB-0143,LUCH
GB-0143,LDRO
GB-0143,LRPH
GB-0143,GB-0450
GB-0143,HR-0016
GB-0143,NL-0023
GB-0143,LBBG
GB-0143,GB-0596
GB-0143,BG-0007
GB-0143,LRBS
GB-0143,RO-0041
GB-0143,BG-0019
GB-0143,LASR
GB-0143,SK-0085
GB-0143,LDSB
BE-0007,RO-0012
BE-0007,EBCS
BE-0007,EBCI
BE-0007,MD-0006
BE-0007,EBZU
BE-0007,SK-0073
BE-0007,LOKM
BE-0007,LUKK
BE-0007,GB-0302
BE-0007,BIFF
BE-0007,LAVL
BE-0007,LRBS
BE-0007,SK-0007
BE-0007,UATG
BE-0007,EHLW
BE-0007,BE-0029
BE-0007,EBLE
BE-0007,RO-0003
BE-0007,EGDA
BE-0007,EHEH
BISN,SK-0018
BISN,LXGB
BISN,LOWI
BISN,LV-0040
BISN,NL-0056
BISN,LDRO
BISN,MD-0007
BISN,GB-0162
BISN,LDPN
BISN,NL-0070
BISN,LRTM
BISN,LUBM
BISN,LB45
BISN,SK-0010
BISN,GB-0986
BISN,LAVL
BISN,LV-0010
EVTA,LBSD
EVTA,SK-0013
EVTA,EHEH
EVTA,EBLE
EVTA,SK-0011
EVTA,BIHL
EVTA,RO-0051
EVTA,LV-0052
EVTA,LOAV
EVTA,SK-0073
EVTA,BG-0030
EVTA,LOWI
EVTA,LRCV
EVTA,IS-0004
EVTA,GB-0826
EVTA,SK-0064
EVTA,LV-0044
EVTA,EBLZ
EVTA,AL-0010
LV-0028,LBWB
LV-0028,HR-0009
LV-0028,BIBL
LV-0028,GB-0881
LV-0028,LAKO
LV-0028,GB-0937
LV-0028,GB-0102
LV-0028,LASK
LV-0028,EBBE
LV-0028,RO-0051
LV-0028,IS-0003
LV-0028,LBBZ
LV-0028,LOLK
LV-0028,BIFF
LV-0028,EBCI
LV-0028,BIHS
LV-0028,BG-0080
LV-0028,LOWL
LV-0028,LOWG
LV-0028,SK-0046
LT-0012,LOWG
LT-0012,BIKE
LT-0012,RO-0001
LT-0012,HR-0010
LT-0012,RO-0051
LT-0012,NL-0023
LT-0012,LBSD
LT-0012,GB-0302
LT-0012,BG-0042
LT-0012,LOAV
LT-0012,EBGB
LT-0012,SK-0046
LT-0012,LV-0051
LT-0012,BE-0029
LT-0012,LV-1288
LT-0012,EBAV
LT-0012,LV-0054
LT-0012,BIHL
LT-0012,SK-0009
NL-0062,HR-0016
NL-0062,IS-0001
NL-0062,LASK
NL-0062,LOLW
NL-0062,BG-0110
NL-0062,SK-0009
NL-0062,LOIA
NL-0062,LUKK
NL-0062,AL-0003
NL-0062,MD-0001
NL-0062,EVKA
NL-0062,LBBZ
NL-0062,LRPH
NL-0062,EHNP
NL-0062,EHEH
NL-0062,RO-0007
NL-0062,EVEA
NL-0062,LV-0050
NL-0062,RO-0060
RO-0047,LV-0052
RO-0047,LOWI
RO-0047,EBBN
RO-0047,HR-0016
RO-0047,SK-0011
RO-0047,LOLW
RO-0047,GB-0450
RO-0047,RO-0065
RO-0047,KZ-0062
RO-0047,RO-0056
RO-0047,HR-0010
RO-0047,BG-0019
RO-0047,LOLU
RO-0047,LBSS
RO-0047,MD-0003
RO-0047,LBPR
RO-0047,BG-0082
RO-0047,RO-0044
RO-0047,LDVC
RO-0047,LV-0051
RO-0047,LDSB
RO-0047,NL-0049
RO-0047,EHDL
RO-0047,EHMZ
RO-0047,LV-0013
RO-0047,BIRG
RO-0047,LZDV
RO-0044,LZDV
RO-0044,EBGB
RO-0044,LZKC
RO-0044,BITE
RO-0044,RO-0065
RO-0044,EBUL
RO-0044,BG-0082
RO-0044,LB45
RO-0044,BIFF
RO-0044,LOKW
RO-0044,BG-0103
RO-0044,RO-0047
RO-0044,LV-1288
RO-0044,RO-0007
RO-0044,AT-0024
RO-0044,NL-0045
RO-0044,BG-0042
RO-0044,BIVI
RO-0044,EBBE
RO-0044,BIRK
RO-0044,MD-0006
RO-0044,LOGP
RO-0041,GB-0881
RO-0041,EVEA
RO-0041,LUKK
RO-0041,LDRO
RO-0041,NL-0056
RO-0041,X-VIE
RO-0041,NL-0023
RO-0041,GB-0603
RO-0041,LDRG
RO-0041,LZRU
RO-0041,HR-0016
RO-0041,LUTR
RO-0041,LV-0053
RO-0041,LV-0044
RO-0041,EBGB
RO-0041,GB-0143
RO-0041,GB-0102
RO-0041,EBZU
RO-0041,LOWZ
IS-0001,NL-0062
IS-0001,BG-0067
IS-0001,LOWL
IS-0001,SK-0007
IS-0001,LDPM
IS-0001,RO-0011
IS-0001,NL-0071
IS-0001,SK-0011
IS-0001,LV-0053
IS-0001,LV-0017
IS-0001,GB-0639
IS-0001,GB-0596
IS-0001,EGCE
IS-0001,LV-0052
IS-0001,LDZJ
IS-0001,LAKO
IS-0001,HR-0016
IS-0001,BIFF
IS-0001,RO-0007
IS-0001,EBBZ
IS-0001,LUCH
IS-0001,LUKK
IS-0001,SK-0064
IS-0001,NL-0033
IS-0001,RO-0001
IS-0001,LDZS
IS-0004,EBBE
IS-0004,LRBS
IS-0004,GB-0143
IS-0004,EHDL
IS-0004,RO-0007
IS-0004,NL-0033
IS-0004,LROD
IS-0004,NL-0070
IS-0004,LOLW
IS-0004,NL-0075
IS-0004,HR-0018
IS-0004,LZRU
IS-0004,LBBG
IS-0004,EVTA
IS-0004,NL-0049
IS-0004,BITE
IS-0004,LOWI
IS-0004,BIHU
IS-0004,NL-0023
IS-0004,LAKV
IS-0004,BIKE
IS-0004,EHGG
IS-0004,LRTM
IS-0004,HR-0001
IS-0004,RO-0012
BITN,IS-0003
BITN,NL-0023
BITN,LBWB
BITN,MD-0001
BITN,MD-0007
BITN,RO-0067
BITN,LRBS
BITN,EBZW
BITN,BG-0030
BITN,BG-0067
BITN,LROD
BITN,RO-0011
BITN,LOWI
BITN,AL-LA10
BITN,HR-0018
BITN,HR-0015
BITN,LDRI
BITN,LV-0044
BITN,LV-0053
BITN,HR-0009
BITN,LDZU
IS-0003,EBBZ
IS-0003,BITN
IS-0003,SK-0010
IS-0003,MD-0001
IS-0003,HR-0020
IS-0003,EBAV
IS-0003,EBTR
IS-0003,LV-0028
IS-0003,UGMS
IS-0003,BG-0021
IS-0003,LBWB
IS-0003,GB-0881
IS-0003,LOLW
IS-0003,LDVC
IS-0003,BIKE
IS-0003,EBBE
IS-0003,EBGB
LV-0017,LBSS
LV-0017,BIBA
LV-0017,LDZJ
LV-0017,LOWW
LV-0017,LBWB
LV-0017,LOWL
LV-0017,IS-0001
LV-0017,SK-0065
LV-0017,SK-0018
LV-0017,GB-0986
LV-0017,EBBE
LV-0017,LV-0010
LV-0017,LR82
LV-0017,LV-0053
LV-0017,SK-0009
LV-0017,NL-0070
LV-0017,EBUL
LV-0017,MD-0005
LV-0017,GB-0639
LV-0017,SK-0075
LV-0017,EHDL
LV-0017,LXGB
LR82,EHMZ
LR82,HR-0018
LR82,EVKA
LR82,LDRO
LR82,LDZJ
LR82,BIVI
LR82,RO-0007
LR82,NL-0143
LR82,GB-0164
LR82,BG-0080
LR82,BG-0103
LR82,LV-0017
LR82,HR-0010
LR82,EHEH
LR82,SK-0048
LR82,EGSN
LR82,LBKJ
LR82,LRBS
GB-0162,HR-0020
GB-0162,BG-0007
GB-0162,LOGP
GB-0162,NL-0070
GB-0162,LUCL
GB-0162,RO-0056
GB-0162,MD-0005
GB-0162,LOWZ
GB-0162,BISN
GB-0162,BIVI
GB-0162,BITE
GB-0162,SK-0018
GB-0162,LRPH
GB-0162,GB-0897
GB-0162,EHLW
GB-0162,EBMA
GB-0162,LZKC
GB-0162,LBPR
GB-0162,LAGJ
GB-0162,NL-0056
GB-0162,LOWI
GB-0162,BIRK
GB-0162,LV-0054
GB-0162,EBTR
GB-0162,LAVL
GB-0162,BIHS
GB-0162,MD-0004
GB-0162,RO-0007
GB-0162,LUBM
BIVI,LAKO
BIVI,BG-0082
BIVI,RO-0065
BIVI,NL-0045
BIVI,BG-0110
BIVI,BIHU
BIVI,LV-0051
BIVI,MD-0004
BIVI,GB-0162
BIVI,LOWI
BIVI,LR82
BIVI,SK-0082
BIVI,LOLU
BIVI,LV-0054
BIVI,EBSP
BIVI,SK-0048
BIVI,SK-0075
BIVI,SK-0085
BIVI,GB-0102
BIVI,LASR
BIVI,AL-LA10
BIVI,LOWW
BIVI,GB-0011
BIVI,BE-0029
BIVI,RO-0044
BIVI,HR-0009
BIVI,LOAV
BIVI,EHMZ
BIVI,EBOT
BIVI,GB-1021
BIVI,BIBA
LV-0010,EHLW
LV-0010,LUBM
LV-0010,MD-0006
LV-0010,LDZJ
LV-0010,LZDV
LV-0010,LOKW
LV-0010,LBPR
LV-0010,SK-0018
LV-0010,AL-0010
LV-0010,LZNI
LV-0010,EBBZ
LV-0010,NL-0033
LV-0010,EVGA
LV-0010,EBLZ
LV-0010,LOIA
LV-0010,BIHS
LV-0010,LV-0017
LV-0010,LOKM
LV-0010,LBSS
LV-0010,LUKK
LV-0010,RO-0003
LV-0010,UGMS
LV-0010,SK-0009
LV-0010,LAVL
LV-0010,LOWZ
LV-0010,NL-0143
LV-0010,LDRI
LV-0010,LDZU
LV-0010,LOLK
LV-0010,BISN
LV-0015,LOKW
LV-0015,MD-0006
LV-0015,BE-0029
LV-0015,GB-0143
LV-0015,EVLA
LV-0015,LDPN
LV-0015,LDZS
LV-0015,EBBE
LV-0015,EVGA
LV-0015,LAKU
LV-0015,MD-0002
LV-0015,GB-1021
LV-0015,NL-0023
LV-0015,GB-0937
LV-0015,SK-0007
LV-0015,LV-0040
EVEA,RO-0041
EVEA,LDZK
EVEA,LOWW
EVEA,LUCH
EVEA,SK-0009
EVEA,LV-0051
EVEA,EBBN
EVEA,LDVC
EVEA,LOLK
EVEA,SK-0046
EVEA,LBSD
EVEA,MD-0004
EVEA,GB-0302
EVEA,LDZJ
EVEA,LOGW
EVEA,LOWS
EVEA,RO-0014
EVEA,LBKJ
EVEA,NL-0062
EVEA,EBMA
EVEA,LDRI
EVEA,NL-0045
LV-0013,BIBL
LV-0013,BIFZ
LV-0013,LZRU
LV-0013,EBZW
LV-0013,EBFS
LV-0013,EVLA
LV-0013,LDRI
LV-0013,BG-0080
LV-0013,AL-0003
LV-0013,LOWI
LV-0013,LDRO
LV-0013,AL-LA10
LV-0013,LBBZ
LV-0013,EBCS
LV-0013,EHGG
LV-0013,HR-0018
LV-0013,DE-0354
LV-0013,GB-0826
LV-0013,LROD
LV-0013,HR-0010
LV-0013,LDZJ
LV-0013,RO-0047
LV-0013,LV-0044
LV-0013,NL-0056
LV-0013,LDVC
RO-0056,BG-0007
RO-0056,LOWZ
RO-0056,NL-0049
RO-0056,LOLW
RO-0056,GB-0826
RO-0056,RO-0067
RO-0056,LBSS
RO-0056,GB-0162
