AirfieldName,Time,WeatherCode
FJ,1680393600,19
FJ,1680415200,18
FJ,1680436800,7
FJ,1680458400,11
FJ,1680480000,27
FJ,1680501600,5
FJ,1680523200,5
FJ,1680544800,27
FJ,1680566400,5
FJ,1680588000,9
FJ,1680609600,2
FJ,1680631200,12
FJ,1680652800,21
FJ,1680674400,27
FJ,1680696000,17
FJ,1680717600,6
FJ,1680739200,0
FJ,1680760800,24
FJ,1680782400,4
FJ,1680804000,12
FJ,1680825600,5
FJ,1680847200,16
FJ,1680868800,29
FJ,1680890400,4
FJ,1680912000,11
FJ,1680933600,13
FJ,1680955200,19
FJ,1680976800,10
FJ,1680998400,19
FJ,1681020000,20
FJ,1681041600,10
FJ,1681063200,25
FJ,1681084800,30
FJ,1681106400,17
FJ,1681128000,28
FJ,1681149600,5
FJ,1681171200,0
FJ,1681192800,28
FJ,1681214400,14
FJ,1681236000,16
FJ,1681257600,10
FJ,1681279200,4
FJ,1681300800,21
FJ,1681322400,30
FJ,1681344000,9
FJ,1681365600,2
FJ,1681387200,16
FJ,1681408800,6
FJ,1681430400,22
FJ,1681452000,11
FJ,1681473600,12
FJ,1681495200,2
FJ,1681516800,25
FJ,1681538400,31
FJ,1681560000,20
FJ,1681581600,12
FJ,1681603200,8
FJ,1681624800,4
FJ,1681646400,31
FJ,1681668000,5
FJ,1681689600,18
FJ,1681711200,9
FJ,1681732800,24
FJ,1681754400,4
FJ,1681776000,8
FJ,1681797600,10
FJ,1681819200,24
FJ,1681840800,7
FJ,1681862400,6
FJ,1681884000,4
FJ,1681905600,11
FJ,1681927200,12
FJ,1681948800,4
FJ,1681970400,29
FJ,1681992000,21
FJ,1682013600,27
FJ,1682035200,17
FJ,1682056800,10
FJ,1682078400,7
FJ,1682100000,17
FJ,1682121600,30
FJ,1682143200,20
FJ,1682164800,25
FJ,1682186400,3
FJ,1682208000,30
FJ,1682229600,23
FJ,1682251200,24
FJ,1682272800,14
FJ,1682294400,31
FJ,1682316000,3
FJ,1682337600,29
FJ,1682359200,23
FJ,1682380800,30
FJ,1682402400,1
FJ,1682424000,19
FJ,1682445600,21
FJ,1682467200,5
FJ,1682488800,26
FJ,1682510400,13
FJ,1682532000,14
FJ,1682553600,6
FJ,1682575200,24
FJ,1682596800,16
FJ,1682618400,20
FJ,1682640000,4
FJ,1682661600,13
FJ,1682683200,14
FJ,1682704800,21
FJ,1682726400,5
FJ,1682748000,30
FJ,1682769600,0
FJ,1682791200,28
FJ,1682812800,9
FJ,1682834400,21
FJ,1682856000,23
FJ,1682877600,21
FJ,1682899200,9
FK,1680307200,26
FK,1680328800,1
FK,1680350400,12
FK,1680372000,9
FK,1680393600,27
FK,1680415200,19
FK,1680436800,27
FK,1680458400,19
FK,1680480000,8
FK,1680501600,0
FK,1680523200,29
FK,1680544800,28
FK,1680566400,31
FK,1680588000,15
FK,1680609600,22
FK,1680631200,16
FK,1680652800,13
FK,1680674400,21
FK,1680696000,7
FK,1680717600,28
FK,1680739200,19
FK,1680760800,24
FK,1680782400,12
FK,1680804000,6
FK,1680825600,22
FK,1680847200,17
FK,1680868800,1
FK,1680890400,24
FK,1680912000,20
FK,1680933600,10
FK,1680955200,10
FK,1680976800,0
FK,1680998400,4
FK,1681020000,31
FK,1681041600,16
FK,1681063200,31
FK,1681084800,2
FK,1681106400,16
FK,1681128000,1
FK,1681149600,25
FK,1681171200,1
FK,1681192800,18
FK,1681214400,0
FK,1681236000,7
FK,1681257600,20
FK,1681279200,8
FK,1681300800,31
FK,1681322400,4
FK,1681344000,19
FK,1681365600,5
FK,1681387200,4
FK,1681408800,6
FK,1681430400,0
FK,1681452000,19
FK,1681473600,20
FK,1681495200,28
FK,1681516800,8
FK,1681538400,20
FK,1681560000,28
FK,1681581600,5
FK,1681603200,16
FK,1681624800,30
FK,1681646400,14
FK,1681668000,9
FK,1681689600,16
FK,1681711200,26
FK,1681732800,1
FK,1681754400,28
FK,1681776000,15
FK,1681797600,25
FK,1681819200,18
FK,1681840800,14
FK,1681862400,15
FK,1681884000,5
FK,1681905600,26
FK,1681927200,5
FK,1681948800,1
FK,1681970400,9
FK,1681992000,1
FK,1682013600,18
FK,1682035200,8
FK,1682056800,4
FK,1682078400,2
FK,1682100000,16
FK,1682121600,17
FK,1682143200,5
FK,1682164800,3
FK,1682186400,16
FK,1682208000,28
FK,1682229600,20
FK,1682251200,24
FK,1682272800,3
FK,1682294400,14
FK,1682316000,30
FK,1682337600,9
FK,1682359200,24
FK,1682380800,28
FK,1682402400,29
FK,1682424000,21
FK,1682445600,13
FK,1682467200,17
FK,1682488800,19
FK,1682510400,27
FK,1682532000,15
FK,1682553600,18
FK,1682575200,15
FK,1682596800,29
FK,1682618400,4
FK,1682640000,8
FK,1682661600,23
FK,1682683200,19
FK,1682704800,7
FK,1682726400,3
FK,1682748000,21
FK,1682769600,23
FK,1682791200,3
FK,1682812800,10
FK,1682834400,25
FK,1682856000,18
FK,1682877600,5
FK,1682899200,0
FM,1680307200,28
FM,1680328800,11
FM,1680350400,9
FM,1680372000,18
FM,1680393600,2
FM,1680415200,28
FM,1680436800,11
FM,1680458400,5
FM,1680480000,9
FM,1680501600,29
FM,1680523200,7
FM,1680544800,7
FM,1680566400,12
FM,1680588000,5
FM,1680609600,29
FM,1680631200,6
FM,1680652800,5
FM,1680674400,2
FM,1680696000,0
FM,1680717600,19
FM,1680739200,18
FM,1680760800,3
FM,1680782400,0
FM,1680804000,9
FM,1680825600,10
FM,1680847200,1
FM,1680868800,15
FM,1680890400,10
FM,1680912000,11
FM,1680933600,11
FM,1680955200,21
FM,1680976800,2
FM,1680998400,6
FM,1681020000,13
FM,1681041600,3
FM,1681063200,12
FM,1681084800,20
FM,1681106400,28
FM,1681128000,0
FM,1681149600,26
FM,1681171200,0
FM,1681192800,6
FM,1681214400,9
FM,1681236000,6
FM,1681257600,31
FM,1681279200,18
FM,1681300800,26
FM,1681322400,11
FM,1681344000,24
FM,1681365600,11
FM,1681387200,31
FM,1681408800,11
FM,1681430400,21
FM,1681452000,11
FM,1681473600,17
FM,1681495200,0
FM,1681516800,7
FM,1681538400,28
FM,1681560000,10
FM,1681581600,23
FM,1681603200,25
FM,1681624800,31
FM,1681646400,1
FM,1681668000,0
FM,1681689600,11
FM,1681711200,8
FM,1681732800,23
FM,1681754400,24
FM,1681776000,21
FM,1681797600,17
FM,1681819200,23
FM,1681840800,20
FM,1681862400,1
FM,1681884000,31
FM,1681905600,24
FM,1681927200,17
FM,1681948800,8
FM,1681970400,21
FM,1681992000,15
FM,1682013600,28
FM,1682035200,29
FM,1682056800,0
FM,1682078400,13
FM,1682100000,17
FM,1682121600,20
FM,1682143200,15
FM,1682164800,20
FM,1682186400,4
FM,1682208000,4
FM,1682229600,27
FM,1682251200,16
FM,1682272800,12
FM,1682294400,19
FM,1682316000,24
FM,1682337600,3
FM,1682359200,12
FM,1682380800,18
FM,1682402400,6
FM,1682424000,26
FM,1682445600,3
FM,1682467200,27
FM,1682488800,13
FM,1682510400,31
FM,1682532000,23
FM,1682553600,4
FM,1682575200,18
FM,1682596800,10
FM,1682618400,30
FM,1682640000,26
FM,1682661600,6
FM,1682683200,22
FM,1682704800,7
FM,1682726400,7
FM,1682748000,11
FM,1682769600,24
FM,1682791200,31
FM,1682812800,14
FM,1682834400,22
FM,1682856000,18
FM,1682877600,19
FM,1682899200,4
FO,1680307200,0
FO,1680328800,16
FO,1680350400,20
FO,1680372000,26
FO,1680393600,0
FO,1680415200,29
FO,1680436800,23
FO,1680458400,17
FO,1680480000,15
FO,1680501600,10
FO,1680523200,7
FO,1680544800,23
FO,1680566400,26
FO,1680588000,2
FO,1680609600,11
FO,1680631200,16
FO,1680652800,24
FO,1680674400,25
FO,1680696000,14
FO,1680717600,24
FO,1680739200,26
FO,1680760800,2
FO,1680782400,5
FO,1680804000,21
FO,1680825600,30
FO,1680847200,26
FO,1680868800,16
FO,1680890400,17
FO,1680912000,19
FO,1680933600,20
FO,1680955200,30
FO,1680976800,5
FO,1680998400,3
FO,1681020000,19
FO,1681041600,27
FO,1681063200,1
FO,1681084800,28
FO,1681106400,20
FO,1681128000,19
FO,1681149600,6
FO,1681171200,6
FO,1681192800,5
FO,1681214400,12
FO,1681236000,28
FO,1681257600,6
FO,1681279200,3
FO,1681300800,30
FO,1681322400,28
FO,1681344000,1
FO,1681365600,31
FO,1681387200,2
FO,1681408800,21
FO,1681430400,19
FO,1681452000,26
FO,1681473600,16
FO,1681495200,24
FO,1681516800,24
FO,1681538400,16
FO,1681560000,14
FO,1681581600,18
FO,1681603200,4
FO,1681624800,20
FO,1681646400,3
FO,1681668000,22
FO,1681689600,13
FO,1681711200,4
FO,1681732800,4
FO,1681754400,16
FO,1681776000,10
FO,1681797600,17
FO,1681819200,9
FO,1681840800,0
FO,1681862400,27
FO,1681884000,5
FO,1681905600,24
FO,1681927200,9
FO,1681948800,31
FO,1681970400,27
FO,1681992000,30
FO,1682013600,4
FO,1682035200,10
FO,1682056800,25
FO,1682078400,21
FO,1682100000,8
FO,1682121600,23
FO,1682143200,9
FO,1682164800,28
FO,1682186400,24
FO,1682208000,4
FO,1682229600,24
FO,1682251200,29
FO,1682272800,11
FO,1682294400,25
FO,1682316000,1
FO,1682337600,0
FO,1682359200,19
FO,1682380800,16
FO,1682402400,27
FO,1682424000,15
FO,1682445600,31
FO,1682467200,8
FO,1682488800,6
FO,1682510400,22
FO,1682532000,1
FO,1682553600,2
FO,1682575200,25
FO,1682596800,29
FO,1682618400,19
FO,1682640000,18
FO,1682661600,30
FO,1682683200,14
FO,1682704800,5
FO,1682726400,11
FO,1682748000,24
FO,1682769600,30
FO,1682791200,14
FO,1682812800,2
FO,1682834400,16
FO,1682856000,16
FO,1682877600,24
FO,1682899200,21
FR,1680307200,2
FR,1680328800,22
FR,1680350400,6
FR,1680372000,1
FR,1680393600,9
FR,1680415200,9
FR,1680436800,14
FR,1680458400,21
FR,1680480000,20
FR,1680501600,24
FR,1680523200,8
FR,1680544800,24
FR,1680566400,15
FR,1680588000,19
FR,1680609600,21
FR,1680631200,9
FR,1680652800,9
FR,1680674400,22
FR,1680696000,29
FR,1680717600,18
FR,1680739200,20
FR,1680760800,1
FR,1680782400,31
FR,1680804000,26
FR,1680825600,0
FR,1680847200,2
FR,1680868800,12
FR,1680890400,13
FR,1680912000,19
FR,1680933600,1
FR,1680955200,30
FR,1680976800,25
FR,1680998400,9
FR,1681020000,11
FR,1681041600,27
FR,1681063200,3
FR,1681084800,14
FR,1681106400,19
FR,1681128000,13
FR,1681149600,31
FR,1681171200,23
FR,1681192800,6
FR,1681214400,18
FR,1681236000,15
FR,1681257600,9
FR,1681279200,6
FR,1681300800,31
FR,1681322400,10
FR,1681344000,7
FR,1681365600,19
FR,1681387200,20
FR,1681408800,15
FR,1681430400,31
FR,1681452000,6
FR,1681473600,8
FR,1681495200,18
FR,1681516800,15
FR,1681538400,18
FR,1681560000,6
FR,1681581600,9
FR,1681603200,18
FR,1681624800,3
FR,1681646400,22
FR,1681668000,19
FR,1681689600,15
FR,1681711200,10
FR,1681732800,4
FR,1681754400,28
FR,1681776000,16
FR,1681797600,14
FR,1681819200,31
FR,1681840800,14
FR,1681862400,30
FR,1681884000,30
FR,1681905600,17
FR,1681927200,9
FR,1681948800,28
FR,1681970400,0
FR,1681992000,12
FR,1682013600,0
FR,1682035200,10
FR,1682056800,2
FR,1682078400,21
FR,1682100000,29
FR,1682121600,14
FR,1682143200,27
FR,1682164800,14
FR,1682186400,19
FR,1682208000,6
FR,1682229600,21
FR,1682251200,1
FR,1682272800,1
FR,1682294400,6
FR,1682316000,4
FR,1682337600,1
FR,1682359200,13
FR,1682380800,28
FR,1682402400,8
FR,1682424000,23
FR,1682445600,13
FR,1682467200,28
FR,1682488800,9
FR,1682510400,2
FR,1682532000,26
FR,1682553600,16
FR,1682575200,11
FR,1682596800,0
FR,1682618400,21
FR,1682640000,7
FR,1682661600,1
FR,1682683200,2
FR,1682704800,10
FR,1682726400,26
FR,1682748000,17
FR,1682769600,21
FR,1682791200,16
FR,1682812800,2
FR,1682834400,9
FR,1682856000,19
FR,1682877600,6
FR,1682899200,3
GA,1680307200,23
GA,1680328800,24
GA,1680350400,22
GA,1680372000,23
GA,1680393600,24
GA,1680415200,24
GA,1680436800,7
GA,1680458400,25
GA,1680480000,14
GA,1680501600,1
GA,1680523200,9
GA,1680544800,25
GA,1680566400,31
GA,1680588000,3
GA,1680609600,9
GA,1680631200,13
GA,1680652800,29
GA,1680674400,28
GA,1680696000,0
GA,1680717600,24
GA,1680739200,24
GA,1680760800,10
GA,1680782400,6
GA,1680804000,0
GA,1680825600,10
GA,1680847200,11
GA,1680868800,5
GA,1680890400,1
GA,1680912000,22
GA,1680933600,14
GA,1680955200,28
GA,1680976800,30
GA,1680998400,20
GA,1681020000,10
GA,1681041600,26
GA,1681063200,6
GA,1681084800,0
GA,1681106400,16
GA,1681128000,17
GA,1681149600,23
GA,1681171200,24
GA,1681192800,11
GA,1681214400,22
GA,1681236000,28
GA,1681257600,7
GA,1681279200,14
GA,1681300800,7
GA,1681322400,22
GA,1681344000,9
GA,1681365600,15
GA,1681387200,0
GA,1681408800,17
GA,1681430400,24
GA,1681452000,29
GA,1681473600,20
GA,1681495200,28
GA,1681516800,4
GA,1681538400,23
GA,1681560000,16
GA,1681581600,5
GA,1681603200,4
GA,1681624800,11
GA,1681646400,30
GA,1681668000,15
GA,1681689600,5
GA,1681711200,3
GA,1681732800,19
GA,1681754400,6
GA,1681776000,2
GA,1681797600,14
GA,1681819200,24
GA,1681840800,22
GA,1681862400,5
GA,1681884000,29
GA,1681905600,23
GA,1681927200,17
GA,1681948800,21
GA,1681970400,1
GA,1681992000,2
GA,1682013600,9
GA,1682035200,14
GA,1682056800,19
GA,1682078400,17
GA,1682100000,31
GA,1682121600,1
GA,1682143200,12
GA,1682164800,17
GA,1682186400,3
GA,1682208000,13
GA,1682229600,29
GA,1682251200,26
GA,1682272800,7
GA,1682294400,19
GA,1682316000,20
GA,1682337600,23
GA,1682359200,17
GA,1682380800,24
GA,1682402400,29
GA,1682424000,14
GA,1682445600,3
GA,1682467200,30
GA,1682488800,7
GA,1682510400,2
GA,1682532000,30
GA,1682553600,29
GA,1682575200,28
GA,1682596800,0
GA,1682618400,2
GA,1682640000,22
GA,1682661600,4
GA,1682683200,19
GA,1682704800,31
GA,1682726400,28
GA,1682748000,8
GA,1682769600,6
GA,1682791200,12
GA,1682812800,15
GA,1682834400,5
GA,1682856000,3
GA,1682877600,9
GA,1682899200,16
GB,1680307200,13
GB,1680328800,0
GB,1680350400,15
GB,1680372000,30
GB,1680393600,31
GB,1680415200,4
GB,1680436800,27
GB,1680458400,7
GB,1680480000,17
GB,1680501600,22
GB,1680523200,4
GB,1680544800,13
GB,1680566400,24
GB,1680588000,26
GB,1680609600,16
GB,1680631200,6
GB,1680652800,30
GB,1680674400,12
GB,1680696000,30
GB,1680717600,19
GB,1680739200,28
GB,1680760800,28
GB,1680782400,7
GB,1680804000,24
GB,1680825600,16
GB,1680847200,19
GB,1680868800,11
GB,1680890400,6
GB,1680912000,13
GB,1680933600,9
GB,1680955200,10
GB,1680976800,18
GB,1680998400,1
GB,1681020000,11
GB,1681041600,1
GB,1681063200,25
GB,1681084800,28
GB,1681106400,12
GB,1681128000,23
GB,1681149600,27
GB,1681171200,13
GB,1681192800,6
GB,1681214400,9
GB,1681236000,4
GB,1681257600,21
GB,1681279200,11
GB,1681300800,7
GB,1681322400,30
GB,1681344000,16
GB,1681365600,5
GB,1681387200,13
GB,1681408800,0
GB,1681430400,31
GB,1681452000,20
GB,1681473600,14
GB,1681495200,13
GB,1681516800,21
GB,1681538400,10
GB,1681560000,28
GB,1681581600,8
GB,1681603200,9
GB,1681624800,17
GB,1681646400,22
GB,1681668000,6
GB,1681689600,5
GB,1681711200,18
GB,1681732800,29
GB,1681754400,16
GB,1681776000,30
GB,1681797600,8
GB,1681819200,5
GB,1681840800,30
GB,1681862400,13
GB,1681884000,2
GB,1681905600,29
GB,1681927200,31
GB,1681948800,15
GB,1681970400,31
GB,1681992000,3
GB,1682013600,30
GB,1682035200,6
GB,1682056800,17
GB,1682078400,22
GB,1682100000,23
GB,1682121600,23
GB,1682143200,11
GB,1682164800,7
GB,1682186400,25
GB,1682208000,11
GB,1682229600,10
GB,1682251200,15
GB,1682272800,16
GB,1682294400,22
GB,1682316000,2
GB,1682337600,1
GB,1682359200,28
GB,1682380800,26
GB,1682402400,23
GB,1682424000,23
GB,1682445600,1
GB,1682467200,9
GB,1682488800,20
GB,1682510400,24
GB,1682532000,17
GB,1682553600,6
GB,1682575200,30
GB,1682596800,15
GB,1682618400,30
GB,1682640000,2
GB,1682661600,16
GB,1682683200,22
GB,1682704800,29
GB,1682726400,25
GB,1682748000,23
GB,1682769600,16
GB,1682791200,14
GB,1682812800,6
GB,1682834400,31
GB,1682856000,23
GB,1682877600,18
GB,1682899200,5
GE,1680307200,2
GE,1680328800,18
GE,1680350400,5
GE,1680372000,2
GE,1680393600,9
GE,1680415200,5
GE,1680436800,17
GE,1680458400,18
GE,1680480000,11
GE,1680501600,19
GE,1680523200,15
GE,1680544800,24
GE,1680566400,11
GE,1680588000,19
GE,1680609600,19
GE,1680631200,5
GE,1680652800,2
GE,1680674400,6
GE,1680696000,2
GE,1680717600,27
GE,1680739200,2
GE,1680760800,13
GE,1680782400,20
GE,1680804000,15
GE,1680825600,23
GE,1680847200,30
GE,1680868800,25
GE,1680890400,5
GE,1680912000,6
GE,1680933600,18
GE,1680955200,24
GE,1680976800,19
GE,1680998400,31
GE,1681020000,22
GE,1681041600,25
GE,1681063200,18
GE,1681084800,28
GE,1681106400,29
GE,1681128000,7
GE,1681149600,12
GE,1681171200,22
GE,1681192800,15
GE,1681214400,31
GE,1681236000,29
GE,1681257600,30
GE,1681279200,25
GE,1681300800,27
GE,1681322400,6
GE,1681344000,21
GE,1681365600,3
GE,1681387200,3
GE,1681408800,17
GE,1681430400,16
GE,1681452000,10
GE,1681473600,3
GE,1681495200,20
GE,1681516800,29
GE,1681538400,22
GE,1681560000,21
GE,1681581600,22
GE,1681603200,8
GE,1681624800,12
GE,1681646400,10
GE,1681668000,13
GE,1681689600,13
GE,1681711200,0
GE,1681732800,9
GE,1681754400,15
GE,1681776000,6
GE,1681797600,29
GE,1681819200,24
GE,1681840800,16
GE,1681862400,14
GE,1681884000,30
GE,1681905600,3
GE,1681927200,12
GE,1681948800,14
GE,1681970400,14
GE,1681992000,6
GE,1682013600,0
GE,1682035200,12
GE,1682056800,6
GE,1682078400,13
GE,1682100000,28
GE,1682121600,9
GE,1682143200,29
GE,1682164800,11
GE,1682186400,4
GE,1682208000,28
GE,1682229600,2
GE,1682251200,26
GE,1682272800,1
GE,1682294400,11
GE,1682316000,1
GE,1682337600,2
GE,1682359200,6
GE,1682380800,6
GE,1682402400,18
GE,1682424000,16
GE,1682445600,11
GE,1682467200,0
GE,1682488800,7
GE,1682510400,26
GE,1682532000,18
GE,1682553600,14
GE,1682575200,5
GE,1682596800,6
GE,1682618400,19
GE,1682640000,29
GE,1682661600,13
GE,1682683200,14
GE,1682704800,27
GE,1682726400,4
GE,1682748000,16
GE,1682769600,29
GE,1682791200,11
GE,1682812800,5
GE,1682834400,10
GE,1682856000,27
GE,1682877600,18
GE,1682899200,8
GF,1680307200,14
GF,1680328800,14
GF,1680350400,2
GF,1680372000,22
GF,1680393600,10
GF,1680415200,25
GF,1680436800,1
GF,1680458400,25
GF,1680480000,9
GF,1680501600,28
GF,1680523200,7
GF,1680544800,20
GF,1680566400,30
GF,1680588000,17
GF,1680609600,14
GF,1680631200,26
GF,1680652800,27
GF,1680674400,14
GF,1680696000,19
GF,1680717600,31
GF,1680739200,7
GF,1680760800,6
GF,1680782400,28
GF,1680804000,16
GF,1680825600,10
GF,1680847200,8
GF,1680868800,19
GF,1680890400,3
GF,1680912000,31
GF,1680933600,25
GF,1680955200,11
GF,1680976800,13
GF,1680998400,20
GF,1681020000,12
GF,1681041600,16
GF,1681063200,24
GF,1681084800,31
GF,1681106400,24
GF,1681128000,23
GF,1681149600,5
GF,1681171200,17
GF,1681192800,20
GF,1681214400,17
GF,1681236000,19
GF,1681257600,22
GF,1681279200,22
GF,1681300800,17
GF,1681322400,15
GF,1681344000,11
GF,1681365600,0
GF,1681387200,30
GF,1681408800,16
GF,1681430400,17
GF,1681452000,11
GF,1681473600,20
GF,1681495200,2
GF,1681516800,29
GF,1681538400,29
GF,1681560000,23
GF,1681581600,29
GF,1681603200,21
GF,1681624800,7
GF,1681646400,21
GF,1681668000,8
GF,1681689600,11
GF,1681711200,30
GF,1681732800,20
GF,1681754400,27
GF,1681776000,25
GF,1681797600,21
GF,1681819200,22
GF,1681840800,15
GF,1681862400,16
GF,1681884000,25
GF,1681905600,9
GF,1681927200,3
GF,1681948800,27
GF,1681970400,20
GF,1681992000,26
GF,1682013600,17
GF,1682035200,0
GF,1682056800,22
GF,1682078400,31
GF,1682100000,4
GF,1682121600,30
GF,1682143200,13
GF,1682164800,4
GF,1682186400,23
GF,1682208000,22
GF,1682229600,1
GF,1682251200,29
GF,1682272800,5
GF,1682294400,16
GF,1682316000,19
GF,1682337600,16
GF,1682359200,7
GF,1682380800,2
GF,1682402400,31
GF,1682424000,4
GF,1682445600,8
GF,1682467200,3
GF,1682488800,9
GF,1682510400,10
GF,1682532000,16
GF,1682553600,1
GF,1682575200,16
GF,1682596800,22
GF,1682618400,5
GF,1682640000,21
GF,1682661600,4
GF,1682683200,15
GF,1682704800,6
GF,1682726400,7
GF,1682748000,23
GF,1682769600,11
GF,1682791200,31
GF,1682812800,0
GF,1682834400,26
GF,1682856000,23
GF,1682877600,25
GF,1682899200,5
GG,1680307200,10
GG,1680328800,9
GG,1680350400,16
GG,1680372000,1
GG,1680393600,16
GG,1680415200,5
GG,1680436800,11
GG,1680458400,20
GG,1680480000,7
GG,1680501600,6
GG,1680523200,28
GG,1680544800,27
GG,1680566400,19
GG,1680588000,2
GG,1680609600,3
GG,1680631200,26
GG,1680652800,24
GG,1680674400,11
GG,1680696000,9
GG,1680717600,6
GG,1680739200,26
GG,1680760800,15
GG,1680782400,9
GG,1680804000,15
GG,1680825600,23
GG,1680847200,9
GG,1680868800,10
GG,1680890400,12
GG,1680912000,11
GG,1680933600,28
GG,1680955200,21
GG,1680976800,24
GG,1680998400,12
GG,1681020000,25
GG,1681041600,2
GG,1681063200,4
GG,1681084800,7
GG,1681106400,10
GG,1681128000,24
GG,1681149600,13
GG,1681171200,5
GG,1681192800,7
GG,1681214400,25
GG,1681236000,23
GG,1681257600,23
GG,1681279200,15
GG,1681300800,3
GG,1681322400,8
GG,1681344000,24
GG,1681365600,6
GG,1681387200,6
GG,1681408800,17
GG,1681430400,21
GG,1681452000,7
GG,1681473600,5
GG,1681495200,1
GG,1681516800,26
GG,1681538400,17
GG,1681560000,23
GG,1681581600,3
GG,1681603200,0
GG,1681624800,9
GG,1681646400,31
GG,1681668000,10
GG,1681689600,28
GG,1681711200,19
GG,1681732800,18
GG,1681754400,26
GG,1681776000,14
GG,1681797600,22
GG,1681819200,22
GG,1681840800,15
GG,1681862400,14
GG,1681884000,12
GG,1681905600,26
GG,1681927200,24
GG,1681948800,5
GG,1681970400,1
GG,1681992000,12
GG,1682013600,13
GG,1682035200,17
GG,1682056800,14
GG,1682078400,31
GG,1682100000,1
GG,1682121600,26
GG,1682143200,4
GG,1682164800,18
GG,1682186400,30
GG,1682208000,11
GG,1682229600,28
GG,1682251200,16
GG,1682272800,17
GG,1682294400,15
GG,1682316000,14
GG,1682337600,22
GG,1682359200,13
GG,1682380800,6
GG,1682402400,17
GG,1682424000,3
GG,1682445600,0
GG,1682467200,29
GG,1682488800,5
GG,1682510400,10
GG,1682532000,27
GG,1682553600,14
GG,1682575200,10
GG,1682596800,4
GG,1682618400,27
GG,1682640000,26
GG,1682661600,11
GG,1682683200,20
GG,1682704800,12
GG,1682726400,10
GG,1682748000,11
GG,1682769600,27
GG,1682791200,9
GG,1682812800,10
GG,1682834400,2
GG,1682856000,23
GG,1682877600,22
GG,1682899200,21
GH,1680307200,26
GH,1680328800,1
GH,1680350400,14
GH,1680372000,8
GH,1680393600,0
GH,1680415200,26
GH,1680436800,13
GH,1680458400,21
GH,1680480000,14
GH,1680501600,12
GH,1680523200,9
GH,1680544800,3
GH,1680566400,10
GH,1680588000,26
GH,1680609600,10
GH,1680631200,11
GH,1680652800,23
GH,1680674400,21
GH,1680696000,11
GH,1680717600,18
GH,1680739200,9
GH,1680760800,29
GH,1680782400,16
GH,1680804000,26
GH,1680825600,11
GH,1680847200,10
GH,1680868800,10
GH,1680890400,25
GH,1680912000,27
GH,1680933600,30
GH,1680955200,31
GH,1680976800,5
GH,1680998400,28
GH,1681020000,7
GH,1681041600,24
GH,1681063200,4
GH,1681084800,3
GH,1681106400,5
GH,1681128000,6
GH,1681149600,26
GH,1681171200,13
GH,1681192800,6
GH,1681214400,27
GH,1681236000,31
GH,1681257600,3
GH,1681279200,28
GH,1681300800,8
GH,1681322400,11
GH,1681344000,14
GH,1681365600,5
GH,1681387200,18
GH,1681408800,18
GH,1681430400,13
GH,1681452000,28
GH,1681473600,12
GH,1681495200,6
GH,1681516800,5
GH,1681538400,10
GH,1681560000,26
GH,1681581600,25
GH,1681603200,16
GH,1681624800,2
GH,1681646400,23
GH,1681668000,23
GH,1681689600,30
GH,1681711200,17
GH,1681732800,28
GH,1681754400,2
GH,1681776000,5
GH,1681797600,30
GH,1681819200,15
GH,1681840800,21
GH,1681862400,18
GH,1681884000,11
GH,1681905600,7
GH,1681927200,9
GH,1681948800,12
GH,1681970400,7
GH,1681992000,4
GH,1682013600,24
GH,1682035200,0
GH,1682056800,21
GH,1682078400,30
GH,1682100000,7
GH,1682121600,6
GH,1682143200,7
GH,1682164800,20
GH,1682186400,12
GH,1682208000,4
GH,1682229600,5
GH,1682251200,13
GH,1682272800,7
GH,1682294400,18
GH,1682316000,23
GH,1682337600,22
GH,1682359200,20
GH,1682380800,26
GH,1682402400,9
GH,1682424000,12
GH,1682445600,3
GH,1682467200,19
GH,1682488800,25
GH,1682510400,31
GH,1682532000,29
GH,1682553600,6
GH,1682575200,22
GH,1682596800,12
GH,1682618400,18
GH,1682640000,31
GH,1682661600,9
GH,1682683200,27
GH,1682704800,25
GH,1682726400,12
GH,1682748000,22
GH,1682769600,31
GH,1682791200,8
GH,1682812800,27
GH,1682834400,10
GH,1682856000,22
GH,1682877600,0
GH,1682899200,1
GI,1680307200,5
GI,1680328800,7
GI,1680350400,1
GI,1680372000,5
GI,1680393600,15
GI,1680415200,16
GI,1680436800,28
GI,1680458400,16
GI,1680480000,9
GI,1680501600,31
GI,1680523200,14
GI,1680544800,4
GI,1680566400,3
GI,1680588000,12
GI,1680609600,12
GI,1680631200,7
GI,1680652800,22
GI,1680674400,5
GI,1680696000,6
GI,1680717600,29
GI,1680739200,22
GI,1680760800,8
GI,1680782400,13
GI,1680804000,21
GI,1680825600,14
GI,1680847200,31
GI,1680868800,5
GI,1680890400,21
GI,1680912000,8
GI,1680933600,7
GI,1680955200,26
GI,1680976800,14
GI,1680998400,13
GI,1681020000,7
GI,1681041600,16
GI,1681063200,20
GI,1681084800,6
GI,1681106400,1
GI,1681128000,13
GI,1681149600,17
GI,1681171200,11
GI,1681192800,25
GI,1681214400,10
GI,1681236000,21
GI,1681257600,19
GI,1681279200,15
GI,1681300800,19
GI,1681322400,30
GI,1681344000,14
GI,1681365600,8
GI,1681387200,26
GI,1681408800,0
GI,1681430400,5
GI,1681452000,2
GI,1681473600,20
GI,1681495200,30
GI,1681516800,22
GI,1681538400,14
GI,1681560000,16
